"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster7-worker7-2",,,,"User:","ubuntu"
"Cmdline:","dstat --top-io --top-bio --top-cpu --top-mem --net --disk --output /home/ubuntu/Cloud/OpenStack/resourceUsage/RFBot-parallel3.csv -t 1",,,,"Date:","05 Sep 2019 07:51:54 UTC"

"most expensive","most expensive","most expensive","most expensive","net/total",,"dsk/total",,"system"
"i/o process","block i/o process","cpu process","memory process","recv","send","read","writ","time"
java / 14801696:48240319,java / 0:48242688,java / 50%,java / 2128744448%,272.0,1440.0,14417920.0,0.0,05-09 07:55:23,
java / 72135612:11009913,java / 12959744:0,java / 49%,java / 2129649664%,11797.0,7923.0,13230080.0,66813952.0,05-09 07:55:24,
java / 15851520:15858960,java / 15859712:0,java / 51%,java / 2132054016%,163.0,881.0,15859712.0,0.0,05-09 07:55:25,
java / 14200875:14207412,java / 14286848:0,java / 49%,java / 2143903744%,272.0,1440.0,14024704.0,0.0,05-09 07:55:26,
java / 14729216:14735617,java / 14688256:0,java / 50%,java / 2154217472%,163.0,881.0,14688256.0,0.0,05-09 07:55:27,
java / 12951484:50918486,java / 4096:50921472,java / 50%,java / 2147405824%,163.0,881.0,11087872.0,0.0,05-09 07:55:28,
java / 67405020:8019620,java / 0:8048640,java / 52%,java / 2147651584%,2416984.0,12649.0,0.0,58974208.0,05-09 07:55:29,
java / 13347958:0,java / 0:8048640,java / 50%,java / 2147651584%,13389054.0,19637.0,0.0,0.0,05-09 07:55:30,
java / 14273064:0,java / 0:8048640,java / 51%,java / 2147651584%,14782472.0,19199.0,0.0,0.0,05-09 07:55:31,
java / 14537740:3804,java / 278528:4096,java / 48%,java / 2147680256%,14990555.0,124598.0,278528.0,0.0,05-09 07:55:32,
java / 13414783:50918486,java / 360448:50921472,java / 49%,java / 2147680256%,13467977.0,14509.0,360448.0,0.0,05-09 07:55:33,
java / 15523964:15529122,java / 16105472:0,java / 49%,java / 2147680256%,4678821.0,6446.0,16371712.0,59596800.0,05-09 07:55:34,
java / 14397483:14405649,java / 14417920:0,java / 50%,java / 2147680256%,272.0,1440.0,14155776.0,0.0,05-09 07:55:35,
java / 15257600:15264249,java / 15052800:0,java / 49%,java / 2147680256%,163.0,881.0,15314944.0,0.0,05-09 07:55:36,
java / 15454208:15462486,java / 15466496:0,java / 50%,java / 2147680256%,163.0,881.0,15204352.0,0.0,05-09 07:55:37,
java / 124499443:10826908,java / 11649024:0,java / 50%,java / 2147680256%,12039.0,8466.0,11931648.0,0.0,05-09 07:55:38,
java / 14729216:14735617,java / 14811136:0,java / 50%,java / 2147680256%,229.0,947.0,14811136.0,0.0,05-09 07:55:39,
java / 15650816:15660723,java / 15556608:0,java / 50%,java / 2147680256%,163.0,881.0,15556608.0,77824.0,05-09 07:55:40,
java / 14266411:14273491,java / 14155776:0,java / 50%,java / 2147700736%,272.0,1440.0,13893632.0,0.0,05-09 07:55:41,
java / 13539882:53609147,java / 0:53633024,java / 49%,java / 2147696640%,1490.0,5185.0,12898304.0,58904576.0,05-09 07:55:42,
java / 16908288:16916224,java / 17039360:8192,java / 48%,java / 2147717120%,163.0,881.0,15601664.0,58777600.0,05-09 07:55:43,
java / 14397483:14405649,java / 14503936:8192,java / 50%,java / 2147717120%,272.0,1514.0,14241792.0,0.0,05-09 07:55:44,
java / 14532608:14537380,java / 14417920:0,java / 48%,java / 2148241408%,259.0,1569.0,14417920.0,90112.0,05-09 07:55:45,
java / 14140906:10720860,java / 0:10727424,java / 50%,java / 2148241408%,163.0,881.0,7819264.0,0.0,05-09 07:55:46,
java / 120372511:4330072,java / 17940480:0,java / 49%,java / 2148065280%,12105.0,9773.0,17948672.0,0.0,05-09 07:55:47,
java / 12746752:12753247,java / 12582912:0,java / 49%,java / 2148065280%,163.0,881.0,12587008.0,104071168.0,05-09 07:55:48,
java / 15192064:15198170,java / 15024128:0,java / 50%,java / 2147540992%,163.0,881.0,15024128.0,0.0,05-09 07:55:49,
java / 13810511:45562152,java / 0:45563904,java / 49%,java / 2147540992%,272.0,1440.0,13398016.0,90112.0,05-09 07:55:50,
java / 14364467:14368071,java / 14925824:0,java / 51%,java / 2147540992%,1189.0,1185.0,14925824.0,0.0,05-09 07:55:51,
java / 14266368:14273064,java / 14286848:0,java / 48%,java / 2148352000%,463.0,4881.0,14286848.0,0.0,05-09 07:55:52,
java / 12555010:13407219,java / 0:13410304,java / 51%,java / 2152124416%,272.0,1440.0,12132352.0,0.0,05-09 07:55:53,
java / 14462976:14471301,java / 14417920:0,java / 49%,java / 2151600128%,163.0,881.0,14680064.0,0.0,05-09 07:55:54,
java / 118199951:9942378,java / 0:9949184,java / 51%,java / 2151600128%,11930.0,7881.0,10420224.0,36864.0,05-09 07:55:55,
java / 13606955:13612701,java / 13762560:0,java / 49%,java / 2151600128%,272.0,1440.0,13238272.0,0.0,05-09 07:55:56,
java / 13869056:13876590,java / 13701120:0,java / 49%,java / 2151600128%,163.0,881.0,13963264.0,0.0,05-09 07:55:57,
java / 11956224:11960299,java / 12058624:0,java / 50%,java / 2151600128%,163.0,881.0,11796480.0,0.0,05-09 07:55:58,
java / 10440482:48681366,java / 0:48701440,java / 49%,java / 2151600128%,272.0,1440.0,9895936.0,65634304.0,05-09 07:55:59,
java / 12025037:8043191,java / 0:8052736,java / 49%,java / 2151600128%,5001631.0,8313.0,0.0,114688.0,05-09 07:56:00,
java / 13810511:13399027,java / 0:13398016,java / 50%,java / 2151600128%,14503090.0,19385.0,0.0,0.0,05-09 07:56:01,
java / 14339503:13411023,java / 0:13430784,java / 50%,java / 2152333312%,14213315.0,22398.0,0.0,29417472.0,05-09 07:56:02,
java / 12885405:10720836,java / 0:10719232,java / 49%,java / 2152333312%,12993838.0,15851.0,0.0,0.0,05-09 07:56:03,
java / 82108614:12421442,java / 0:12423168,java / 52%,java / 2228129792%,10875607.0,13329.0,4096.0,115396608.0,05-09 07:56:04,
java / 47570405:6647,java / 18726912:0,java / 52%,java / 2231693312%,11773.0,8012.0,18735104.0,110592.0,05-09 07:56:05,
java / 15257600:15264249,java / 15257600:0,java / 50%,java / 2227224576%,205.0,923.0,15257600.0,4096.0,05-09 07:56:06,
java / 14663680:14669538,java / 14417920:0,java / 49%,java / 2227228672%,163.0,947.0,14417920.0,0.0,05-09 07:56:07,
java / 12819326:48216687,java / 0:48218112,java / 50%,java / 2225926144%,392.0,2144.0,6987776.0,0.0,05-09 07:56:08,
java / 13654180:10721358,java / 0:10719232,java / 50%,java / 2225926144%,12669666.0,19491.0,0.0,0.0,05-09 07:56:09,
java / 14603459:13407219,java / 0:13410304,java / 50%,java / 2225930240%,14969075.0,16127.0,0.0,0.0,05-09 07:56:10,
java / 14074827:13399027,java / 0:13398016,java / 51%,java / 2225819648%,14246891.0,15762.0,0.0,32768.0,05-09 07:56:11,
java / 12224975:10724664,java / 0:10719232,java / 46%,java / 2225823744%,12379589.0,17235.0,0.0,0.0,05-09 07:56:12,
java / 103226679:4579847,java / 4096:4587520,java / 29%,java / 2226683904%,970404.0,6675.0,4096.0,0.0,05-09 07:56:13,
java / 43:427,java / 4096:4587520,kworker/u4:0 / 0%,java / 2226683904%,272.0,1448.0,0.0,0.0,05-09 07:56:14,
java / 1134426:2546,java / 4096:4587520,java / 5%,java / 2226683904%,2269888.0,6306.0,0.0,0.0,05-09 07:56:15,
java / 15066012:0,java / 4096:4587520,java / 50%,java / 2226728960%,15142769.0,16981.0,139264.0,61440.0,05-09 07:56:16,
java / 15528565:0,java / 4096:4587520,java / 50%,java / 2226728960%,15551295.0,18524.0,0.0,0.0,05-09 07:56:17,
java / 15858960:0,java / 4096:4587520,java / 49%,java / 2226728960%,15809232.0,17093.0,0.0,0.0,05-09 07:56:18,
java / 11960299:53604842,java / 4096:53637120,java / 50%,java / 2226671616%,11968389.0,13421.0,8192.0,95399936.0,05-09 07:56:19,
java / 14867775:13399027,java / 0:13398016,java / 49%,java / 2226671616%,14946438.0,17090.0,0.0,0.0,05-09 07:56:20,
java / 15066012:13399027,java / 0:13398016,java / 50%,java / 2226671616%,15197786.0,16457.0,0.0,0.0,05-09 07:56:21,
java / 15132451:13402831,java / 0:13402112,java / 50%,java / 2226671616%,15074660.0,20843.0,0.0,102400.0,05-09 07:56:22,
java / 13215800:13407219,java / 0:13414400,java / 51%,java / 2227757056%,13130629.0,14970.0,8192.0,106786816.0,05-09 07:56:23,
java / 10506561:10720860,java / 0:10719232,java / 37%,java / 2227757056%,10562004.0,10739.0,0.0,0.0,05-09 07:56:24,
java / 134948166:7565180,java / 8192:7573504,java / 53%,java / 2262290432%,9941028.0,18525.0,430080.0,0.0,05-09 07:56:25,
java / 16123276:0,java / 8192:7573504,java / 50%,java / 2260475904%,16175537.0,17552.0,0.0,0.0,05-09 07:56:26,
java / 15858960:0,java / 8192:7573504,java / 49%,java / 2260475904%,15768087.0,16739.0,0.0,86016.0,05-09 07:56:27,
java / 15462492:0,java / 8192:7573504,java / 50%,java / 2260475904%,15556398.0,16313.0,0.0,0.0,05-09 07:56:28,
java / 14140900:56282985,java / 0:56283136,java / 50%,java / 2260475904%,14084069.0,15618.0,0.0,0.0,05-09 07:56:29,
java / 14669538:13399027,java / 0:13402112,java / 50%,java / 2260475904%,14779743.0,15491.0,0.0,0.0,05-09 07:56:30,
java / 13546195:10720860,java / 0:10735616,java / 50%,java / 2260430848%,13542962.0,14491.0,4096.0,58544128.0,05-09 07:56:31,
java / 15066372:13402831,java / 0:13402112,java / 51%,java / 2260426752%,15192044.0,21608.0,0.0,0.0,05-09 07:56:32,
java / 15132091:13407219,java / 0:13406208,java / 49%,java / 2260426752%,14996349.0,14924.0,0.0,86016.0,05-09 07:56:33,
java / 74924880:13883718,java / 0:13889536,java / 50%,java / 2260697088%,11669601.0,13862.0,0.0,0.0,05-09 07:56:34,
java / 71486540:6640,java / 4096:16384,java / 50%,java / 2260701184%,13852454.0,21559.0,4096.0,0.0,05-09 07:56:35,
java / 15792881:0,java / 4096:16384,java / 49%,java / 2260701184%,15852749.0,16663.0,4096.0,91734016.0,05-09 07:56:36,
java / 16255434:0,java / 4096:16384,java / 50%,java / 2260701184%,16347669.0,17237.0,0.0,0.0,05-09 07:56:37,
java / 13810511:50885366,java / 0:50888704,java / 50%,java / 2260701184%,13763672.0,15078.0,0.0,81920.0,05-09 07:56:38,
java / 15528565:13399027,java / 0:13398016,java / 50%,java / 2260701184%,15538851.0,16457.0,0.0,0.0,05-09 07:56:39,
java / 13810511:10720860,java / 0:10719232,java / 49%,java / 2272276480%,13830235.0,14657.0,0.0,0.0,05-09 07:56:40,
java / 14603459:13399027,java / 0:13398016,java / 50%,java / 2288226304%,14721966.0,16356.0,8192.0,0.0,05-09 07:56:41,
java / 14075187:13411023,java / 0:13426688,java / 49%,java / 2304176128%,14098568.0,19227.0,0.0,29528064.0,05-09 07:56:42,
java / 11497746:8034501,java / 0:8032256,java / 54%,java / 2276642816%,11295424.0,12365.0,0.0,118784.0,05-09 07:56:43,
java / 130157180:9470544,java / 8192:9486336,java / 51%,java / 2276642816%,11094459.0,20381.0,8192.0,0.0,05-09 07:56:44,
java / 15858960:0,java / 8192:9486336,java / 50%,java / 2276642816%,15849077.0,17215.0,0.0,0.0,05-09 07:56:45,
java / 14801696:0,java / 8192:9486336,java / 45%,java / 2276642816%,14886667.0,14279.0,0.0,0.0,05-09 07:56:46,
java / 16057197:0,java / 8192:9486336,java / 50%,java / 2276642816%,16048802.0,18788.0,4096.0,89952256.0,05-09 07:56:47,
java / 14339143:56283604,java / 4096:56287232,java / 50%,java / 2276622336%,14350171.0,15455.0,4096.0,106496.0,05-09 07:56:48,
java / 15330328:13399027,java / 0:13398016,java / 50%,java / 2279813120%,15386106.0,18677.0,0.0,0.0,05-09 07:56:49,
java / 15660723:13399027,java / 0:13398016,java / 51%,java / 2279813120%,15728707.0,16668.0,0.0,0.0,05-09 07:56:50,
java / 15528565:13399027,java / 0:13398016,java / 49%,java / 2279747584%,15547292.0,150230.0,278528.0,0.0,05-09 07:56:51,
java / 14868135:13411023,java / 0:13426688,java / 50%,java / 2279747584%,14944091.0,19599.0,0.0,29569024.0,05-09 07:56:52,
java / 129208613:9479539,java / 8192:9494528,java / 41%,java / 2279763968%,8330513.0,15340.0,8192.0,57344.0,05-09 07:56:53,
java / 3776:345,java / 8192:9494528,java / 0%,java / 2279763968%,283.0,1659.0,0.0,0.0,05-09 07:56:54,
java / 20175:345,java / 8192:9494528,java / 0%,java / 2279763968%,561.0,931.0,1044480.0,73728.0,05-09 07:56:55,
java / 43:427,java / 8192:9494528,kworker/u4:0 / 0%,java / 2279763968%,272.0,1700.0,0.0,0.0,05-09 07:56:56,
java / 3776:345,java / 8192:9494528,kworker/u4:0 / 1%,java / 2279763968%,229.0,899.0,4096.0,90005504.0,05-09 07:56:57,
java / 20175:345,java / 8192:9494528,kworker/u4:0 / 0%,java / 2279763968%,163.0,865.0,0.0,0.0,05-09 07:56:58,
java / 43:427,java / 8192:9494528,java / 0%,java / 2279763968%,272.0,1326.0,0.0,0.0,05-09 07:56:59,
java / 204872:2036,java / 4132864:0,java / 4%,java / 2281717760%,4919.0,7425.0,4132864.0,0.0,05-09 07:57:00,
java / 158862274:10536,java / 2203648:4096,java / 64%,java / 2282692608%,72490.0,11067.0,2203648.0,65536.0,05-09 07:57:01,
java / 136120455:20032,java / 2203648:4096,java / 58%,java / 2282737664%,29502.0,21074.0,0.0,0.0,05-09 07:57:02,
java / 119335253:16485,java / 2203648:4096,java / 56%,java / 2282033152%,27433.0,16917.0,0.0,0.0,05-09 07:57:03,
java / 119388701:16485,java / 0:4096,java / 52%,java / 2282082304%,36721.0,22282.0,0.0,0.0,05-09 07:57:04,
java / 106579196:11134,java / 106807296:0,java / 37%,java / 2282082304%,9362.0,8473.0,108642304.0,0.0,05-09 07:57:05,
java / 146021068:10974,java / 146022400:0,java / 32%,java / 2279940096%,18475.0,9857.0,145760256.0,40960.0,05-09 07:57:06,
java / 155756906:5740,java / 155750400:0,java / 29%,java / 2279927808%,9319.0,6325.0,154308608.0,0.0,05-09 07:57:07,
java / 146216739:6160,java / 146210816:4096,java / 35%,java / 2283442176%,9361.0,6726.0,146210816.0,0.0,05-09 07:57:08,
java / 132829532:11134,java / 132849664:0,java / 31%,java / 2283442176%,19920.0,11896.0,134029312.0,0.0,05-09 07:57:09,
java / 176865631:17134,java / 176812032:0,java / 27%,java / 2283438080%,27499.0,16811.0,175501312.0,0.0,05-09 07:57:10,
java / 165156796:11060,java / 165199872:4096,java / 31%,java / 2282323968%,20261.0,12405.0,165986304.0,20480.0,05-09 07:57:11,
java / 131661019:9716,java / 131653632:0,java / 27%,java / 2282274816%,9725.0,10006.0,131653632.0,0.0,05-09 07:57:12,
java / 146735956:5740,java / 146731008:0,java / 30%,java / 2282274816%,9360.0,6085.0,146993152.0,0.0,05-09 07:57:13,
java / 104320475:9292,java / 104050688:0,java / 19%,java / 2282274816%,9600.0,8539.0,103002112.0,0.0,05-09 07:57:14,
java / 3776:345,java / 104050688:0,kworker/u4:0 / 0%,java / 2282274816%,163.0,4380.0,0.0,0.0,05-09 07:57:15,
java / 20175:345,java / 104050688:0,java / 1%,java / 2282274816%,163.0,923.0,0.0,0.0,05-09 07:57:16,
java / 49138212:3312,java / 19894272:4096,java / 19%,java / 2285641728%,38279.0,6663.0,19947520.0,16384.0,05-09 07:57:17,
java / 77556729:26093,java / 2871296:114688,java / 55%,java / 2289700864%,9350.0,4688.0,2854912.0,0.0,05-09 07:57:18,
java / 1620199:0,java / 8658944:0,java / 23%,java / 2297352192%,163.0,2557.0,8732672.0,0.0,05-09 07:57:19,
java / 71949835:23613,java / 3379200:114688,java / 56%,java / 2303356928%,9459.0,5321.0,3268608.0,0.0,05-09 07:57:20,
java / 99009434:51451,java / 229376:212992,java / 67%,java / 2300719104%,18539.0,11987.0,229376.0,0.0,05-09 07:57:21,
java / 71323495:51564,java / 12288:233472,java / 55%,java / 2301079552%,18917.0,15818.0,12288.0,393216.0,05-09 07:57:22,
java / 119801611:79102,java / 8192:323584,java / 55%,java / 2301235200%,29366.0,18172.0,8192.0,0.0,05-09 07:57:23,
java / 80669376:54530,java / 80855040:221184,java / 47%,java / 2300297216%,20135.0,12143.0,83214336.0,0.0,05-09 07:57:24,
java / 152150668:24762,java / 152199168:114688,java / 36%,java / 2300297216%,9417.0,6438.0,151412736.0,0.0,05-09 07:57:25,
java / 175483344:50917,java / 175394816:225280,java / 35%,java / 2291945472%,18714.0,12591.0,175263744.0,0.0,05-09 07:57:26,
java / 143694981:22910,java / 143720448:114688,java / 38%,java / 2292166656%,9416.0,6583.0,142278656.0,675840.0,05-09 07:57:27,
java / 139007776:43282,java / 138973184:233472,java / 39%,java / 2292346880%,18610.0,11908.0,140283904.0,0.0,05-09 07:57:28,
java / 173271813:51195,java / 173273088:299008,java / 35%,java / 2292486144%,27902.0,18052.0,171962368.0,0.0,05-09 07:57:29,
java / 171936256:42133,java / 171626496:225280,java / 34%,java / 2290507776%,18860.0,12065.0,171626496.0,0.0,05-09 07:57:30,
java / 131366485:23513,java / 131391488:118784,java / 39%,java / 2290810880%,9457.0,6404.0,132964352.0,0.0,05-09 07:57:31,
java / 146069559:47680,java / 146137088:229376,java / 39%,java / 2290372608%,19383.0,17765.0,145793024.0,393216.0,05-09 07:57:32,
java / 98828196:22358,java / 98566144:114688,java / 22%,java / 2290372608%,229.0,2544.0,97517568.0,0.0,05-09 07:57:33,
java / 20175:345,java / 98566144:114688,java / 1%,java / 2290372608%,163.0,4572.0,0.0,0.0,05-09 07:57:34,
java / 43:427,java / 98566144:114688,java / 0%,java / 2290372608%,272.0,1424.0,0.0,0.0,05-09 07:57:35,
java / 3776:345,java / 98566144:114688,java / 0%,java / 2290372608%,163.0,865.0,0.0,0.0,05-09 07:57:36,
java / 700744:223522,java / 3416064:4096,java / 67%,java / 2293444608%,346944.0,318361.0,3416064.0,303104.0,05-09 07:57:37,
java / 48974041:3695845,java / 22577152:3715072,java / 36%,java / 2295504896%,47189.0,12719.0,22577152.0,0.0,05-09 07:57:38,
java / 42886552:119996433,java / 5976064:120020992,java / 50%,java / 2295562240%,429.0,1381.0,5984256.0,30490624.0,05-09 07:57:39,
java / 34354202:119875088,java / 4096:119910400,java / 32%,java / 2295562240%,2909.0,3789.0,8192.0,125689856.0,05-09 07:57:40,
java / 123405927:28915512,java / 569344:28917760,java / 63%,java / 2295939072%,9719.0,7671.0,569344.0,9252864.0,05-09 07:57:41,
java / 304:100471684,java / 0:100491264,java / 57%,java / 2342780928%,729.0,5068.0,4096.0,137998336.0,05-09 07:57:42,
java / 0:62695311,java / 0:62705664,java / 68%,java / 2226765824%,163.0,881.0,4096.0,23117824.0,05-09 07:57:43,
java / 121101095:87085022,java / 0:87130112,java / 55%,java / 2227236864%,10317.0,8516.0,0.0,87072768.0,05-09 07:57:44,
java / 200:88861617,java / 0:88879104,java / 54%,java / 2227236864%,429.0,1308.0,4096.0,96178176.0,05-09 07:57:45,
java / 0:92770900,java / 0:92786688,java / 78%,java / 2228002816%,163.0,881.0,0.0,75657216.0,05-09 07:57:46,
java / 82158768:28343856,java / 41144320:28352512,java / 27%,java / 2228002816%,10384.0,9850.0,41402368.0,52588544.0,05-09 07:57:47,
java / 37724069:122870677,java / 18792448:122896384,java / 42%,java / 2228047872%,429.0,1316.0,18550784.0,130490368.0,05-09 07:57:48,
java / 270:70288618,java / 0:70316032,java / 58%,java / 2227494912%,695.0,1743.0,0.0,88911872.0,05-09 07:57:49,
java / 88828460:84558213,java / 88633344:84578304,java / 42%,java / 2226114560%,10252.0,8537.0,88637440.0,58945536.0,05-09 07:57:50,
java / 30892705:19590624,java / 30724096:19599360,java / 73%,java / 2226614272%,471.0,1357.0,30724096.0,58720256.0,05-09 07:57:51,
java / 17336:5592,java / 421888:16384,java / 61%,java / 2228510720%,995.0,5504.0,421888.0,188416.0,05-09 07:57:52,
java / 35210344:26862,java / 17694720:24576,java / 49%,java / 2227986432%,10052.0,8098.0,18509824.0,0.0,05-09 07:57:53,
java / 49897472:99264377,java / 24956928:99274752,java / 41%,java / 2227986432%,163.0,889.0,24145920.0,56909824.0,05-09 07:57:54,
java / 44257278:3047061,java / 22028288:3059712,java / 47%,java / 2228015104%,429.0,1315.0,22028288.0,0.0,05-09 07:57:55,
java / 200:495,java / 0:8192,java / 82%,java / 2228867072%,538.0,1874.0,0.0,0.0,05-09 07:57:56,
java / 50481574:27140,java / 25493504:24576,java / 41%,java / 2228969472%,9943.0,7531.0,25694208.0,122880.0,05-09 07:57:57,
java / 39289030:100353507,java / 19652608:100384768,java / 39%,java / 2228858880%,429.0,1315.0,19918848.0,150065152.0,05-09 07:57:58,
java / 29967579:697,java / 14856192:12288,java / 52%,java / 2228944896%,538.0,1875.0,14413824.0,0.0,05-09 07:57:59,
java / 40715368:26504,java / 20439040:28672,java / 48%,java / 2229547008%,9943.0,7539.0,21200896.0,0.0,05-09 07:58:00,
java / 47742976:92095615,java / 23912448:92098560,java / 38%,java / 2229542912%,163.0,889.0,23154688.0,52957184.0,05-09 07:58:01,
java / 30437277:7255511,java / 15089664:7249920,java / 65%,java / 2314371072%,970.0,7027.0,15220736.0,0.0,05-09 07:58:02,
java / 3776:345,java / 15089664:7249920,java / 73%,java / 2314956800%,483.0,1684.0,0.0,114688.0,05-09 07:58:03,
java / 74572906:26553,java / 74838016:24576,java / 35%,java / 2315005952%,9877.0,7515.0,74575872.0,0.0,05-09 07:58:04,
java / 13885440:86375259,java / 13856768:86417408,java / 47%,java / 2317283328%,272.0,1366.0,14123008.0,98394112.0,05-09 07:58:05,
java / 30913385:12530931,java / 30777344:12537856,java / 53%,java / 2323963904%,429.0,1234.0,30777344.0,46678016.0,05-09 07:58:06,
java / 24986930:27262,java / 12578816:24576,java / 49%,java / 2319790080%,10209.0,7966.0,12509184.0,0.0,05-09 07:58:07,
java / 63291392:61703667,java / 31662080:61718528,java / 30%,java / 2319552512%,272.0,1366.0,31735808.0,53587968.0,05-09 07:58:08,
java / 32819122:48277074,java / 16322560:48300032,java / 57%,java / 2319843328%,429.0,1316.0,16322560.0,29491200.0,05-09 07:58:09,
java / 20176:345,java / 0:4096,java / 66%,java / 2322178048%,163.0,889.0,0.0,0.0,05-09 07:58:10,
java / 47826220:27710,java / 23990272:24576,java / 44%,java / 2321739776%,10318.0,8517.0,24530944.0,0.0,05-09 07:58:11,
java / 40632552:92733867,java / 20373504:92762112,java / 39%,java / 2321715200%,505.0,4683.0,19841024.0,104148992.0,05-09 07:58:12,
java / 34421082:6492782,java / 17125376:6496256,java / 50%,java / 2325155840%,429.0,1316.0,17125376.0,8192.0,05-09 07:58:13,
java / 526:855,java / 94208:4096,java / 65%,java / 2325155840%,10040.0,6366.0,98304.0,122880.0,05-09 07:58:14,
java / 88458018:81430535,java / 88702976:81444864,java / 40%,java / 2325090304%,441.0,3048.0,88698880.0,75853824.0,05-09 07:58:15,
java / 0:2335340,java / 0:2334720,java / 91%,java / 2314444800%,163.0,889.0,0.0,0.0,05-09 07:58:16,
java / 35962424:14787371,java / 36065280:14811136,java / 46%,java / 2314477568%,936.0,3628.0,36069376.0,29495296.0,05-09 07:58:17,
java / 86992455:1728762,java / 87158784:1732608,java / 45%,java / 2314502144%,11407.0,7695.0,87158784.0,0.0,05-09 07:58:18,
java / 38173162:97220007,java / 38010880:97263616,java / 45%,java / 2314661888%,429.0,1316.0,38023168.0,116338688.0,05-09 07:58:19,
java / 200:497,java / 0:8192,java / 69%,java / 2311507968%,604.0,1875.0,0.0,0.0,05-09 07:58:20,
java / 3776:345,java / 0:8192,java / 70%,java / 2311532544%,429.0,1308.0,0.0,0.0,05-09 07:58:21,
