cpu process,memory process,recv,send,read,writ,time,input,output,binput,boutput
50,2422640640,163,881,50069504,16384,02-09 15:16:27,50085888,0,50069504,0
49,2421592064,9380,5091,37588992,0,02-09 15:16:28,62406889,46692,37982208,49152
52,2405306368,463,5880,8192,106496,02-09 15:16:29,130465928,3127,8192,16384
58,2405306368,163,889,4096,0,02-09 15:16:30,112164864,0,4096,0
68,2435268608,272,1440,0,0,02-09 15:16:31,11747328,426,0,8192
83,2435268608,295,2223,0,61440,02-09 15:16:32,3763,345,0,8192
92,2435268608,163,865,0,0,02-09 15:16:33,20838,345,0,4096
50,2435268608,272,1358,0,348160,02-09 15:16:34,43,427,0,16384
49,2435268608,163,889,0,0,02-09 15:16:35,3763,345,0,16384
50,2435268608,163,865,12288,0,02-09 15:16:36,31391744,0,12288,0
38,2435268608,338,1506,12288,57344,02-09 15:16:37,39577393,50201,12288,61440
0,2435268608,163,4385,0,0,02-09 15:16:38,3763,345,12288,61440
47,2435268608,293413,221852,90112,0,02-09 15:16:39,498452,196890,90112,8192
50,2435268608,272,1448,0,0,02-09 15:16:40,20848,345,90112,8192
50,2435268608,163,865,4096,0,02-09 15:16:41,3763,345,4096,0
49,2414342144,163,889,0,233472,02-09 15:16:42,43,345,4096,0
51,2392805376,9313,5075,31379456,0,02-09 15:16:43,30155373,65837,30461952,65536
53,2392805376,205,2599,114950144,0,02-09 15:16:44,115269632,0,115212288,0
61,2422091776,163,881,93716480,0,02-09 15:16:45,93528064,0,93585408,0
61,2422091776,272,1440,40370176,0,02-09 15:16:46,41238528,423,41156608,0
59,2422091776,295,2289,0,0,02-09 15:16:47,3763,345,41156608,0
53,2422091776,271,1495,0,40960,02-09 15:16:48,43,345,41156608,0
92,2422091776,272,1424,0,372736,02-09 15:16:49,20848,345,0,16384
77,2422091776,463,4212,0,0,02-09 15:16:50,3763,345,0,4096
50,2422091776,163,889,2883584,0,02-09 15:16:51,2465792,0,2490368,0
50,2422091776,272,1440,45219840,0,02-09 15:16:52,45309952,0,45350912,0
50,2422091776,9204,4532,44351488,57344,02-09 15:16:53,44848264,62842,44613632,73728
54,2422091776,163,2557,105889792,0,02-09 15:16:54,104988672,0,105234432,0
60,2422206464,272,1440,99090432,0,02-09 15:16:55,99090432,0,99090432,0
57,2422206464,163,881,75366400,0,02-09 15:16:56,76103680,423,76021760,0
54,2424094720,163,889,0,0,02-09 15:16:57,43,345,76021760,0
96,2424094720,272,1424,0,49152,02-09 15:16:58,20848,345,76021760,0
61,2424094720,463,4188,0,0,02-09 15:16:59,3763,345,76021760,0
50,2424094720,163,865,0,0,02-09 15:17:00,43,345,76021760,0
49,2424094720,272,1424,22417408,0,02-09 15:17:01,20004864,0,20054016,0
50,2424094720,295,2215,44957696,0,02-09 15:17:02,44916736,0,44957696,0
51,2424094720,9205,4532,50724864,61440,02-09 15:17:03,50340357,62735,50331648,61440
53,2424111104,272,3116,110624768,0,02-09 15:17:04,110403584,0,110362624,0
59,2424643584,163,881,101842944,0,02-09 15:17:05,102080512,0,102105088,0
64,2424643584,163,881,49676288,0,02-09 15:17:06,50405376,426,50331648,0
59,2424643584,272,1448,0,0,02-09 15:17:07,20848,345,0,4096
95,2424643584,163,889,0,49152,02-09 15:17:08,3763,345,0,4096
71,2424643584,463,4188,0,307200,02-09 15:17:09,136,3127,0,16384
50,2424643584,272,1514,0,0,02-09 15:17:10,20848,345,0,8192
50,2424643584,217,1519,12582912,0,02-09 15:17:11,12091392,0,12189696,0
50,2424643584,163,881,46661632,0,02-09 15:17:12,46923776,0,46792704,0
49,2424643584,9392,5091,38207488,0,02-09 15:17:13,55591145,56295,38072320,61440
51,2424643584,163,2557,176128,77824,02-09 15:17:14,130834432,0,573440,0
54,2424643584,163,881,4096,0,02-09 15:17:15,113426432,0,4096,0
60,2424643584,272,1440,0,0,02-09 15:17:16,17555456,426,0,4096
84,2424643584,337,2265,0,0,02-09 15:17:17,3763,345,0,4096
78,2424643584,163,865,0,0,02-09 15:17:18,43,345,0,4096
50,2424643584,572,4747,0,163840,02-09 15:17:19,20848,345,0,16384
50,2424643584,163,889,0,40960,02-09 15:17:20,3763,345,0,16384
50,2424643584,163,865,16384,0,02-09 15:17:21,45522944,0,16384,0
37,2424958976,252986,244815,286720,0,02-09 15:17:22,25962596,284503,286720,73728
42,2411966464,97741,6775,11563008,0,02-09 15:17:23,10571899,10573197,10993664,0
51,2333171712,163,889,7733248,0,02-09 15:17:24,7528448,7533006,7733248,0
49,2271711232,272,1448,7077888,155648,02-09 15:17:25,7065643,7070880,7077888,0
50,2251747328,163,889,7733248,0,02-09 15:17:26,7729152,7731243,7733248,0
49,2245967872,163,889,7602176,0,02-09 15:17:27,7528448,7533006,7340032,0
50,2244919296,272,1448,7077888,0,02-09 15:17:28,7266347,7269117,7340032,0
50,2244927488,463,4212,7741440,0,02-09 15:17:29,7729152,7731243,7733248,0
49,2244939776,163,889,7602176,12288,02-09 15:17:30,7397376,7400848,7340032,0
50,2244960256,272,1448,7471104,0,02-09 15:17:31,7528491,7533433,7733248,0
49,2244972544,295,2223,7077888,0,02-09 15:17:32,7266304,7268690,7077888,0
50,2247020544,229,1087,8519680,0,02-09 15:17:33,8122368,8127717,8257536,0
50,2263822336,326,2078,8388608,0,02-09 15:17:34,8650795,8656776,8650752,0
50,2297352192,163,889,8519680,0,02-09 15:17:35,8454144,8458112,8519680,0
49,2314674176,163,889,8650752,12288,02-09 15:17:36,8589312,8590270,8388608,0
50,2329284608,272,1448,7884800,0,02-09 15:17:37,7991339,7995986,7884800,0
50,2344468480,163,889,7602176,0,02-09 15:17:38,7593984,7599085,7602176,0
50,2361196544,463,4212,6815744,0,02-09 15:17:39,7065600,7070453,7077888,0
50,2375811072,272,1448,786432,0,02-09 15:17:40,7665164,0,786432,0
57,2389688320,235596,167156,13492224,0,02-09 15:17:41,13345018,13349257,13492224,4096
50,2401865728,1195,155265,8257536,49152,02-09 15:17:42,8523900,8524933,8257536,0
50,2413490176,272,1448,7602176,0,02-09 15:17:43,7659563,7665591,7602176,0
50,2429726720,163,889,6946816,0,02-09 15:17:44,6868992,6872216,6946816,0
50,2435125248,163,889,7340032,0,02-09 15:17:45,7397376,7400848,7340032,0
49,2435133440,272,1448,7471104,0,02-09 15:17:46,7331883,7335196,7471104,0
50,2436468736,295,2223,7602176,16384,02-09 15:17:47,7528448,7533006,7340032,0
50,2436468736,163,889,7995392,0,02-09 15:17:48,7995392,7995559,8257536,0
50,2436468736,572,4771,7602176,61440,02-09 15:17:49,7725099,7731670,7602176,16384
50,2436984832,205,931,7340032,0,02-09 15:17:50,7331840,7334769,7340032,0
49,2436984832,229,1021,8519680,0,02-09 15:17:51,8388608,8392033,8257536,0
50,2436984832,272,1448,8650752,0,02-09 15:17:52,8851499,8855013,8912896,0
50,2436984832,163,889,9043968,24576,02-09 15:17:53,8982528,8986744,9043968,0
50,2436984832,163,889,7864320,229376,02-09 15:17:54,7991296,7995559,7864320,0
49,2437488640,272,1448,7884800,0,02-09 15:17:55,7860267,7863828,7884800,0
50,2437488640,163,955,7602176,0,02-09 15:17:56,7790592,7797322,7602176,0
49,2437488640,217,1519,4063232,0,02-09 15:17:57,4358151,4360702,4063232,0
51,2437488640,4125296,16831,0,0,02-09 15:17:58,7148380,6141,0,16384
50,2438029312,8133982,17562,0,86016,02-09 15:17:59,7995695,3127,0,16384
50,2438029312,8528164,13927,0,0,02-09 15:18:00,8590270,0,0,16384
50,2438029312,7282956,13944,0,0,02-09 15:18:01,7202611,0,0,16384
50,2438299648,6774623,14881,712704,24576,02-09 15:18:02,6673979,0,0,16384
50,2438299648,8201232,14669,0,0,02-09 15:18:03,8127717,0,0,16384
50,2438496256,8688984,15144,0,143360,02-09 15:18:04,8656349,0,0,16384
50,2438496256,8605945,14207,0,0,02-09 15:18:05,8590270,0,0,16384
50,2438496256,8860563,15491,0,0,02-09 15:18:06,8854586,0,0,16384
50,2437931008,7423809,12870,0,45056,02-09 15:18:07,7400848,0,0,16384
50,2437931008,8245115,14015,0,0,02-09 15:18:08,8127717,0,0,16384
50,2437931008,7261507,16396,0,0,02-09 15:18:09,7268826,3127,0,16384
50,2437931008,6812319,12476,0,0,02-09 15:18:10,6740058,0,0,4096
50,2437931008,6801610,12599,0,0,02-09 15:18:11,6872216,0,0,4096
50,2437931008,7523086,13151,0,0,02-09 15:18:12,7400848,0,0,4096
51,2437931008,7968045,14664,0,16384,02-09 15:18:13,7863401,0,0,4096
50,2437931008,8138596,14039,0,0,02-09 15:18:14,8193796,0,0,4096
47,2437931008,7111610,35933,4096,0,02-09 15:18:15,7598203,7599642,4096,20480
49,2438471680,272,1448,16384,0,02-09 15:18:16,8122411,8128144,16384,4096
49,2438471680,295,2223,0,0,02-09 15:18:17,8720384,8722428,16384,4096
49,2438471680,163,865,0,57344,02-09 15:18:18,8650752,8656349,16384,4096
50,2438742016,638,5111,0,147456,02-09 15:18:19,8388651,8392460,0,16384
50,2438742016,259,1585,0,0,02-09 15:18:20,7729152,7731243,0,16384
49,2438742016,163,841,0,0,02-09 15:18:21,7794688,7797322,0,16384
50,2438742016,272,1424,0,0,02-09 15:18:22,7725099,7731670,0,8192
50,2438742016,205,931,0,0,02-09 15:18:23,8785920,8788507,0,8192
49,2438742016,163,865,0,65536,02-09 15:18:24,7794688,7797322,0,8192
49,2438717440,338,1556,0,0,02-09 15:18:25,7856171,7863828,0,4096
49,2438717440,163,889,0,0,02-09 15:18:26,7925760,7929480,0,4096
49,2438717440,163,865,0,0,02-09 15:18:27,7598080,7599085,0,4096
50,2438717440,272,1424,0,0,02-09 15:18:28,7000107,7004801,0,4096
50,2438717440,463,4188,0,16384,02-09 15:18:29,8785920,8788507,0,4096
50,2438717440,163,865,0,0,02-09 15:18:30,8650752,8656349,0,4096
49,2438717440,272,1424,0,0,02-09 15:18:31,6139954,6145262,0,4096
50,2438987776,173154,10485,0,0,02-09 15:18:32,9515134,9515933,0,16384
49,2438987776,2107,141762,0,0,02-09 15:18:33,7929980,7930222,0,4096
49,2438987776,272,35132,0,208896,02-09 15:18:34,7594027,7599512,0,16384
49,2438987776,1525,127437,16384,0,02-09 15:18:35,8451544,8451491,16384,16384
49,2438987776,163,889,0,0,02-09 15:18:36,8785920,8788507,16384,16384
49,2438987776,272,1424,0,0,02-09 15:18:37,7856171,7863828,16384,16384
49,2438987776,163,865,0,0,02-09 15:18:38,8454144,8458112,16384,16384
50,2438987776,463,4188,0,40960,02-09 15:18:39,8589312,8590270,16384,16384
50,2438987776,272,1424,0,0,02-09 15:18:40,8650795,8656776,0,4096
49,2438987776,163,889,0,0,02-09 15:18:41,8585216,8590270,0,4096
50,2438987776,229,1063,0,0,02-09 15:18:42,8785920,8788507,0,4096
50,2438987776,326,2054,0,0,02-09 15:18:43,8716331,8722855,0,4096
49,2438987776,163,865,0,90112,02-09 15:18:44,7995392,7995559,0,16384
50,2438987776,163,889,0,65536,02-09 15:18:45,8585216,8590270,0,16384
49,2438987776,272,1424,0,0,02-09 15:18:46,8122411,8128144,0,8192
50,2438504448,295,2223,0,0,02-09 15:18:47,8785920,8788507,0,8192
50,2438504448,1390112,11281,0,0,02-09 15:18:48,8403881,6184,0,16384
50,2439045120,8682978,19303,0,0,02-09 15:18:49,8458248,3127,0,16384
50,2439045120,8741052,15127,0,49152,02-09 15:18:50,8788507,0,0,16384
50,2439045120,8709151,14411,0,0,02-09 15:18:51,8656349,0,0,16384
50,2439045120,8111175,15762,0,0,02-09 15:18:52,8061638,0,0,16384
49,2439045120,8791164,14831,0,0,02-09 15:18:53,8722428,0,0,16384
50,2439045120,8014287,13709,0,151552,02-09 15:18:54,7995559,0,0,16384
50,2439045120,8090550,15462,0,0,02-09 15:18:55,7995559,0,0,8192
50,2439045120,8801575,16541,0,53248,02-09 15:18:56,8788507,0,0,8192
50,2439045120,8598858,13733,0,0,02-09 15:18:57,8590270,0,0,8192
49,2439045120,8775704,14262,0,0,02-09 15:18:58,8722428,0,0,8192
50,2439045120,8653342,16546,0,0,02-09 15:18:59,8656485,3127,0,8192
50,2439045120,8761598,12925,0,0,02-09 15:19:00,8722428,0,0,8192
49,2439045120,8275218,13650,0,12288,02-09 15:19:01,8259875,0,0,8192
50,2439045120,8193715,15205,0,0,02-09 15:19:02,8193796,0,0,8192
50,2439045120,6849557,12017,0,0,02-09 15:19:03,6740058,0,0,8192
49,2438524928,8366076,15276,0,0,02-09 15:19:04,8325954,0,0,8192
44,2439299072,676695,38591,28672,0,02-09 15:19:05,10834043,10837513,28672,20480
50,2439299072,271,1527,0,147456,02-09 15:19:06,6934528,6938295,28672,20480
49,2439299072,272,1424,0,0,02-09 15:19:07,7004203,7004801,28672,20480
50,2439299072,163,865,0,0,02-09 15:19:08,7262208,7268690,28672,20480
50,2439299072,463,4188,0,0,02-09 15:19:09,8126464,8127717,28672,20480
50,2439299072,314,1466,0,0,02-09 15:19:10,8650795,8656776,28672,20480
50,2439299072,163,865,0,12288,02-09 15:19:11,7794688,7797322,28672,20480
50,2439299072,163,865,0,0,02-09 15:19:12,8716288,8722428,28672,20480
49,2439299072,272,1424,0,0,02-09 15:19:13,8323115,8326381,28672,20480
50,2439299072,163,865,0,0,02-09 15:19:14,8916992,8920665,28672,20480
50,2439299072,229,997,0,0,02-09 15:19:15,8454144,8458112,28672,20480
49,2439299072,272,1424,0,0,02-09 15:19:16,8454187,8458539,28672,20480
50,2438283264,295,2199,0,12288,02-09 15:19:17,7991296,7995559,28672,20480
49,2438283264,163,865,0,0,02-09 15:19:18,8388608,8392033,28672,20480
50,2438283264,572,4747,0,0,02-09 15:19:19,7200811,7203038,28672,20480
49,2438283264,163,865,0,0,02-09 15:19:20,7065600,7070453,28672,20480
50,2438283264,163,865,0,0,02-09 15:19:21,5148679,5153650,28672,20480
50,2438283264,134527,8864,0,32768,02-09 15:19:22,10834089,10837940,0,8192
50,2438819840,3259,282077,0,0,02-09 15:19:23,9117944,9120386,0,4096
49,2438819840,163,44227,0,61440,02-09 15:19:24,8785920,8788507,0,16384
50,2438819840,272,1448,0,0,02-09 15:19:25,9113643,9119329,0,8192
50,2438819840,163,889,0,0,02-09 15:19:26,8323072,8325954,0,8192
50,2438819840,163,865,0,57344,02-09 15:19:27,8519680,8524191,0,8192
50,2438819840,272,1490,0,0,02-09 15:19:28,8519723,8524618,0,4096
50,2438221824,559,4884,0,151552,02-09 15:19:29,7135232,7136532,0,4096
49,2438221824,163,865,0,0,02-09 15:19:30,6205440,6211426,0,4096
50,2438221824,272,1424,0,0,02-09 15:19:31,8454187,8458539,0,4096
50,2438221824,361,2331,0,0,02-09 15:19:32,9052160,9052823,0,4096
49,2438221824,163,865,0,32768,02-09 15:19:33,8847360,8854586,0,4096
50,2438221824,272,1424,0,0,02-09 15:19:34,8785963,8788934,0,4096
49,2438221824,163,865,0,0,02-09 15:19:35,8785920,8788507,0,4096
49,2438221824,163,865,0,0,02-09 15:19:36,8122368,8127717,0,4096
50,2438221824,272,1424,0,0,02-09 15:19:37,7262258,7268605,0,4096
50,2438221824,2037276,11922,0,0,02-09 15:19:38,7941328,6141,0,12288
49,2439032832,7065527,14268,0,176128,02-09 15:19:39,7004510,3127,0,16384
50,2439032832,7418715,12908,0,0,02-09 15:19:40,7466927,0,0,8192
50,2439032832,7097551,11177,0,0,02-09 15:19:41,7004374,0,0,8192
50,2439032832,7044808,11243,0,0,02-09 15:19:42,6938295,0,0,8192
50,2439032832,8594500,13806,0,0,02-09 15:19:43,8656349,0,0,4096
50,2439032832,7035652,11279,0,57344,02-09 15:19:44,7070453,0,0,4096
50,2439032832,6893717,10913,0,0,02-09 15:19:45,6806137,0,0,4096
50,2438430720,7034960,13332,0,0,02-09 15:19:46,7004374,0,0,4096
50,2438430720,7005579,13531,0,0,02-09 15:19:47,7070453,0,0,4096
50,2438430720,7231542,13205,0,0,02-09 15:19:48,7070453,0,0,4096
49,2438430720,7286367,16295,0,0,02-09 15:19:49,7334905,3127,0,4096
50,2438430720,8588332,14671,0,12288,02-09 15:19:50,8458112,0,0,4096
50,2438430720,7957685,13061,0,0,02-09 15:19:51,7929480,0,0,4096
50,2438430720,8058564,13788,0,0,02-09 15:19:52,8061638,0,0,4096
50,2438430720,8567371,13313,0,0,02-09 15:19:53,8524191,0,0,4096
50,2438430720,8614326,13355,0,0,02-09 15:19:54,8590270,0,0,4096
50,2438430720,8673861,13902,0,0,02-09 15:19:55,8656349,0,0,4096
48,2438430720,4158724,36520,143360,16384,02-09 15:19:56,9842811,9846328,143360,16384
50,2438971392,163,889,0,0,02-09 15:19:57,6606848,6607900,143360,16384
49,2439241728,272,1424,0,0,02-09 15:19:58,6275115,6277932,143360,16384
50,2439241728,463,4188,0,0,02-09 15:19:59,6205440,6211426,143360,16384
49,2439241728,163,865,0,0,02-09 15:20:00,7532544,7533006,143360,16384
50,2439241728,272,1424,0,49152,02-09 15:20:01,7594027,7599512,143360,16384
50,2439241728,337,2241,0,0,02-09 15:20:02,8388608,8392033,143360,16384
50,2439241728,163,865,0,0,02-09 15:20:03,9048064,9052823,143360,16384
49,2439241728,272,1424,0,0,02-09 15:20:04,8650795,8656776,143360,16384
49,2439274496,163,865,0,0,02-09 15:20:05,8257536,8259875,143360,16384
49,2439249920,229,997,0,0,02-09 15:20:06,8916992,8920665,143360,16384
50,2439249920,272,1424,0,12288,02-09 15:20:07,8187947,8194223,143360,16384
50,2439249920,163,865,0,0,02-09 15:20:08,8523776,8524191,143360,16384
49,2438569984,463,4188,0,61440,02-09 15:20:09,8716288,8722428,0,16384
49,2438569984,272,1448,0,0,02-09 15:20:10,9379883,9383645,0,8192
50,2438569984,163,889,0,0,02-09 15:20:11,8454144,8458112,0,8192
50,2438569984,163,865,0,24576,02-09 15:20:12,4685831,4691097,0,8192
50,2438569984,214849,80452,0,0,02-09 15:20:13,10440997,10442208,0,12288
50,2439110656,163,31843,0,8192,02-09 15:20:14,9113600,9118902,0,12288
49,2439110656,1963,158624,0,0,02-09 15:20:15,9711740,9714355,0,12288
49,2439110656,338,1424,0,0,02-09 15:20:16,8388651,8392460,0,4096
50,2439110656,295,2223,0,0,02-09 15:20:17,8519680,8524191,0,4096
50,2439110656,205,931,0,73728,02-09 15:20:18,8785920,8788507,0,4096
49,2438512640,572,4723,0,94208,02-09 15:20:19,8253483,8260302,0,4096
50,2438512640,163,865,0,0,02-09 15:20:20,7528448,7533006,0,4096
50,2438512640,163,865,0,0,02-09 15:20:21,8523776,8524191,0,4096
50,2438508544,272,1424,0,0,02-09 15:20:22,8519723,8524618,0,4096
50,2438508544,229,997,0,12288,02-09 15:20:23,7397376,7400848,0,4096
50,2438508544,163,865,0,0,02-09 15:20:24,7000064,7004374,0,4096
50,2438508544,272,1424,0,0,02-09 15:20:25,6602795,6608327,0,4096
50,2438508544,163,865,0,0,02-09 15:20:26,7663616,7665164,0,4096
50,2438508544,163,865,0,0,02-09 15:20:27,8323072,8325954,0,4096
50,2438508544,272,1424,0,12288,02-09 15:20:28,7594027,7599512,0,4096
50,2438508544,463,4188,0,16384,02-09 15:20:29,7268826,3127,0,4096
51,2438508544,4815829,14982,0,0,02-09 15:20:30,7610933,6141,0,12288
49,2439049216,7777765,12902,0,0,02-09 15:20:31,7797322,0,0,12288
50,2439049216,7764640,13129,0,0,02-09 15:20:32,7665164,0,0,12288
50,2439049216,7853671,11285,0,0,02-09 15:20:33,7797322,0,0,12288
49,2439049216,8654183,13476,0,61440,02-09 15:20:34,8656349,0,0,12288
50,2439049216,7127228,10799,0,0,02-09 15:20:35,7070453,0,0,12288
50,2439049216,7669318,11507,0,0,02-09 15:20:36,7665164,0,0,12288
50,2438979584,8541518,13634,0,0,02-09 15:20:37,8524191,0,0,12288
50,2438979584,8777317,13045,0,0,02-09 15:20:38,8788507,0,0,12288
50,2438979584,8267959,15358,0,77824,02-09 15:20:39,8260011,3127,0,16384
51,2438979584,8383946,13112,0,0,02-09 15:20:40,8392033,0,0,8192
50,2438979584,8631269,13073,0,0,02-09 15:20:41,8458112,0,0,8192
50,2438979584,7638987,11771,0,0,02-09 15:20:42,7665164,0,0,8192
50,2438979584,8263837,12840,0,0,02-09 15:20:43,8259875,0,0,8192
50,2438979584,7574335,11351,0,77824,02-09 15:20:44,7533006,0,0,8192
50,2438979584,7378687,11765,0,0,02-09 15:20:45,7400848,0,0,8192
50,2438979584,7831449,12024,0,0,02-09 15:20:46,7533006,0,0,8192
49,2438979584,3340175,32715,303104,0,02-09 15:20:47,9646203,9648091,303104,20480
51,2438979584,163,889,0,0,02-09 15:20:48,6737920,6740058,303104,20480
49,2438979584,572,4747,0,77824,02-09 15:20:49,7462955,7467354,303104,20480
50,2438979584,163,865,0,0,02-09 15:20:50,8585216,8590270,303104,20480
50,2438979584,163,865,0,0,02-09 15:20:51,8650752,8656349,303104,20480
50,2438979584,272,1424,0,0,02-09 15:20:52,8785963,8788934,303104,20480
51,2438979584,163,865,0,0,02-09 15:20:53,8650752,8656349,303104,20480
50,2438979584,163,865,0,0,02-09 15:20:54,8654848,8656349,303104,20480
50,2438979584,272,1424,0,12288,02-09 15:20:55,8781867,8788934,303104,20480
49,2438979584,163,865,0,0,02-09 15:20:56,8785920,8788507,303104,20480
50,2438979584,229,997,0,0,02-09 15:20:57,8650752,8656349,303104,20480
49,2438979584,272,1424,0,0,02-09 15:20:58,8917035,8921092,303104,20480
50,2438979584,463,4188,0,114688,02-09 15:20:59,8519680,8524191,303104,20480
49,2438979584,163,931,0,12288,02-09 15:21:00,8126464,8127717,303104,20480
50,2438979584,326,2054,0,0,02-09 15:21:01,7266347,7269117,303104,20480
50,2438979584,295,2199,0,0,02-09 15:21:02,7000064,7004374,303104,20480
50,2438979584,163,865,0,0,02-09 15:21:03,6806137,0,303104,20480
50,2438979584,221254,9084,0,16384,02-09 15:21:04,10834089,10837940,0,8192
50,2438979584,1315,99213,135168,61440,02-09 15:21:05,6340979,6344326,135168,8192
50,2438979584,2227,258938,0,0,02-09 15:21:06,6672508,6674721,135168,8192
50,2438979584,272,1424,0,0,02-09 15:21:07,7069739,7070880,135168,8192
50,2438979584,205,907,0,0,02-09 15:21:08,7331840,7334769,135168,8192
49,2439127040,463,4188,0,65536,02-09 15:21:09,7462912,7466927,0,16384
50,2439127040,272,1448,0,28672,02-09 15:21:10,8585259,8590697,0,8192
50,2439127040,163,889,0,0,02-09 15:21:11,8785920,8788507,0,8192
50,2439127040,163,865,0,0,02-09 15:21:12,8585216,8590270,0,8192
50,2439127040,272,1424,0,0,02-09 15:21:13,8122411,8128144,0,8192
50,2439127040,229,997,0,0,02-09 15:21:14,7729152,7731243,0,8192
49,2439127040,163,865,0,0,02-09 15:21:15,7266304,7268690,0,8192
50,2439127040,272,1424,0,12288,02-09 15:21:16,7659563,7665591,0,8192
50,2439127040,295,2199,0,0,02-09 15:21:17,7991296,7995559,0,8192
50,2439127040,163,865,0,0,02-09 15:21:18,6209536,6211426,0,8192
50,2439127040,572,4747,0,8192,02-09 15:21:19,7659563,7665591,0,8192
49,2439127040,163,865,647168,0,02-09 15:21:20,8390667,8392144,647168,0
50,2439106560,163,889,0,28672,02-09 15:21:21,8788507,0,647168,0
50,2439106560,7444490,20333,0,0,02-09 15:21:22,8337802,6135,0,16384
49,2439106560,8628654,15055,0,0,02-09 15:21:23,8590270,0,0,16384
50,2439106560,8672005,16813,0,8192,02-09 15:21:24,8590270,0,0,16384
49,2439106560,8511851,13854,0,0,02-09 15:21:25,8524191,0,0,16384
50,2439106560,8876283,13667,0,61440,02-09 15:21:26,8722428,0,0,16384
50,2439106560,8860253,13535,0,0,02-09 15:21:27,8920665,0,0,16384
50,2439106560,8858806,13926,0,0,02-09 15:21:28,8854586,0,0,16384
50,2439106560,8845797,16678,0,0,02-09 15:21:29,8920801,3127,0,16384
49,2439106560,9028825,13999,0,0,02-09 15:21:30,8920665,0,0,16384
50,2439106560,8933309,14502,0,12288,02-09 15:21:31,8854586,0,0,16384
50,2439106560,8017709,13789,0,0,02-09 15:21:32,7995559,0,0,16384
50,2439106560,9284734,14711,0,0,02-09 15:21:33,9317139,0,0,16384
50,2439106560,8931624,13890,0,8192,02-09 15:21:34,8854586,0,0,16384
50,2439106560,7596709,12257,0,0,02-09 15:21:35,7533006,0,0,16384
50,2439077888,7859951,12617,0,0,02-09 15:21:36,7863401,0,0,16384
50,2439077888,7725764,13056,0,24576,02-09 15:21:37,7929480,0,0,16384
43,2439618560,373512,27619,4096,0,02-09 15:21:38,12750971,12753804,4096,12288
49,2439618560,463,4212,0,131072,02-09 15:21:39,8056832,8061638,0,16384
49,2439618560,272,1448,0,0,02-09 15:21:40,8122411,8128144,0,8192
49,2439618560,163,889,0,0,02-09 15:21:41,8720384,8722428,0,8192
50,2439618560,163,865,0,57344,02-09 15:21:42,7065600,7070453,0,8192
50,2439618560,314,1466,0,0,02-09 15:21:43,8519723,8524618,0,8192
50,2439618560,163,865,0,0,02-09 15:21:44,8523776,8524191,0,8192
50,2439618560,163,865,0,0,02-09 15:21:45,8253440,8259875,0,8192
50,2439618560,272,1490,0,0,02-09 15:21:46,8388651,8392460,0,8192
49,2439618560,349,2829,0,0,02-09 15:21:47,8785920,8788507,0,8192
49,2439618560,229,997,0,12288,02-09 15:21:48,7790592,7797322,0,8192
49,2439618560,572,4747,0,0,02-09 15:21:49,7135275,7136959,0,8192
49,2439618560,163,865,0,0,02-09 15:21:50,8323072,8325954,0,4096
50,2439618560,163,889,0,0,02-09 15:21:51,8982528,8986744,0,4096
49,2439618560,272,1424,0,0,02-09 15:21:52,6934571,6938722,0,4096
50,2439618560,163,865,0,16384,02-09 15:21:53,8716288,8722428,0,4096
50,2439122944,262876,9163,0,16384,02-09 15:21:54,8454277,8458157,0,16384
50,2439663616,2054,161439,0,0,02-09 15:21:55,8986791,8987913,0,8192
49,2439663616,1813,268658,0,0,02-09 15:21:56,9384060,9383960,0,8192
50,2439663616,163,865,0,0,02-09 15:21:57,8716288,8722428,0,8192
49,2439663616,272,1424,0,73728,02-09 15:21:58,7200811,7203038,0,8192
50,2439663616,463,4188,0,4096,02-09 15:21:59,8122368,8127717,0,8192
50,2439663616,205,907,0,0,02-09 15:22:00,7729152,7731243,0,8192
50,2439663616,272,1424,0,0,02-09 15:22:01,7991339,7995986,0,8192
50,2439663616,295,2199,0,0,02-09 15:22:02,6737920,6740058,0,8192
49,2439663616,163,865,0,0,02-09 15:22:03,8519680,8524191,0,8192
50,2439663616,338,1556,0,12288,02-09 15:22:04,7462955,7467354,0,8192
50,2439663616,163,865,0,0,02-09 15:22:05,8056832,8061638,0,8192
49,2439663616,163,865,0,0,02-09 15:22:06,8785920,8788507,0,8192
50,2439663616,272,1424,0,0,02-09 15:22:07,8253483,8260302,0,8192
49,2439663616,163,865,0,0,02-09 15:22:08,8388608,8392033,0,8192
49,2439663616,463,4254,0,81920,02-09 15:22:09,8060928,8061638,0,12288
50,2439155712,724,2420,0,49152,02-09 15:22:10,5345330,5352314,0,8192
50,2439426048,4637144,15306,0,0,02-09 15:22:11,7941329,6143,0,16384
50,2439426048,8004021,12811,0,0,02-09 15:22:12,7995559,0,0,16384
50,2439426048,8796790,15198,0,0,02-09 15:22:13,8788507,0,0,16384
50,2439426048,7815725,12965,0,49152,02-09 15:22:14,7797322,0,0,16384
50,2439426048,7910221,12539,0,53248,02-09 15:22:15,7797322,0,0,16384
50,2439426048,7445675,13224,0,0,02-09 15:22:16,7533006,0,0,16384
50,2439426048,7371426,13369,0,0,02-09 15:22:17,7268690,0,0,16384
50,2439426048,8092522,13805,0,0,02-09 15:22:18,8061638,0,0,16384
50,2439426048,8320708,17963,0,0,02-09 15:22:19,8260011,3127,0,16384
49,2439426048,7690976,12871,0,0,02-09 15:22:20,7665164,0,0,16384
