"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster7-worker7-2",,,,"User:","ubuntu"
"Cmdline:","dstat --top-io --top-bio --top-cpu --top-mem --net --disk --output /home/ubuntu/Cloud/OpenStack/resourceUsage/RFBot-core2.csv -t 1",,,,"Date:","05 Sep 2019 06:42:30 UTC"

"most expensive","most expensive","most expensive","most expensive","net/total",,"dsk/total",,"system"
"i/o process","block i/o process","cpu process","memory process","recv","send","read","writ","time"
java / 26431600:10720860,java / 0:10719232,java / 97%,java / 2339237888%,26848738.0,29812.0,0.0,0.0,05-09 06:46:02,
java / 29140839:10720860,java / 0:10719232,java / 99%,java / 2339237888%,28936821.0,132177.0,671744.0,0.0,05-09 06:46:03,
java / 25638652:10688508,java / 0:10690560,java / 96%,java / 2339168256%,25345054.0,26113.0,0.0,0.0,05-09 06:46:04,
java / 140865991:53329684,java / 4096:53338112,java / 95%,java / 2341634048%,17450401.0,27858.0,4096.0,245760.0,05-09 06:46:05,
java / 81292114:11783376,java / 0:11816960,java / 95%,java / 2341634048%,19928145.0,29983.0,106496.0,67125248.0,05-09 06:46:06,
java / 14735619:3980,java / 102400:4096,java / 50%,java / 2341634048%,14675226.0,20869.0,0.0,0.0,05-09 06:46:07,
java / 14405222:0,java / 0:8192,java / 50%,java / 2341634048%,14951243.0,21148.0,0.0,0.0,05-09 06:46:08,
java / 9851635:50419520,java / 0:50425856,java / 44%,java / 2341494784%,10383077.0,215604.0,802816.0,0.0,05-09 06:46:09,
java / 13150081:11822639,java / 0:11816960,java / 51%,java / 2356092928%,12997357.0,21399.0,0.0,35639296.0,05-09 06:46:10,
java / 12488931:11802987,java / 0:11804672,java / 50%,java / 2367717376%,12640517.0,14342.0,0.0,0.0,05-09 06:46:11,
java / 11299509:12179083,java / 0:12177408,java / 52%,java / 2367389696%,11460177.0,12109.0,0.0,0.0,05-09 06:46:12,
java / 99360900:6828754,java / 0:6856704,java / 29%,java / 2367389696%,4724900.0,10115.0,4096.0,33722368.0,05-09 06:46:13,
java / 23892:345,java / 0:8192,java / 1%,java / 2367389696%,380.0,1466.0,0.0,0.0,05-09 06:46:14,
java / 43:345,java / 0:8192,java / 0%,java / 2367389696%,163.0,799.0,0.0,114688.0,05-09 06:46:15,
java / 30852504:7017,java / 4718592:4096,java / 12%,java / 2369630208%,50039.0,13119.0,4718592.0,0.0,05-09 06:46:16,
java / 204799067:12038,java / 647168:0,java / 95%,java / 2370539520%,19138.0,12454.0,647168.0,0.0,05-09 06:46:17,
java / 134445525:26968,java / 28672:4096,java / 97%,java / 2369720320%,45811.0,27224.0,32768.0,59490304.0,05-09 06:46:18,
java / 178167275:21774,java / 60522496:0,java / 81%,java / 2369282048%,36655.0,22399.0,63799296.0,0.0,05-09 06:46:19,
java / 176004362:11718,java / 175882240:0,java / 60%,java / 2370715648%,9728.0,14301.0,173522944.0,0.0,05-09 06:46:20,
java / 236160536:9712,java / 139423744:4096,java / 69%,java / 2372104192%,18463.0,10311.0,138506240.0,90112.0,05-09 06:46:21,
java / 224888447:7928,java / 198803456:0,java / 56%,java / 2371985408%,9252.0,6251.0,202080256.0,0.0,05-09 06:46:22,
java / 221525921:22614,java / 173125632:4096,java / 70%,java / 2357854208%,36703.0,22739.0,169586688.0,0.0,05-09 06:46:23,
java / 201698597:22120,java / 190128128:0,java / 45%,java / 2357956608%,36933.0,22267.0,202055680.0,0.0,05-09 06:46:24,
java / 251879112:12320,java / 200179712:4096,java / 73%,java / 2356027392%,18557.0,11529.0,188514304.0,0.0,05-09 06:46:25,
java / 126213616:11843,java / 75350016:0,java / 41%,java / 2358571008%,47428.0,15321.0,75960320.0,16384.0,05-09 06:46:26,
java / 26083651:417,java / 16744448:0,java / 63%,java / 2363617280%,163.0,889.0,16072704.0,0.0,05-09 06:46:27,
java / 84448948:25454,java / 47988736:114688,java / 49%,java / 2371416064%,9350.0,4759.0,49053696.0,0.0,05-09 06:46:28,
java / 49041816:417,java / 29822976:0,java / 68%,java / 2381262848%,272.0,3037.0,29102080.0,0.0,05-09 06:46:29,
java / 134862516:54368,java / 67538944:225280,java / 64%,java / 2381533184%,18970.0,16152.0,67932160.0,319488.0,05-09 06:46:30,
java / 55963738:51481,java / 38760448:212992,java / 86%,java / 2381918208%,20201.0,12221.0,38105088.0,4096.0,05-09 06:46:31,
java / 58448936:128120,java / 58429440:540672,java / 90%,java / 2382458880%,48006.0,30604.0,63279104.0,0.0,05-09 06:46:32,
java / 222190547:26320,java / 218918912:114688,java / 64%,java / 2382749696%,9417.0,6438.0,216821760.0,0.0,05-09 06:46:33,
java / 194076560:49914,java / 182669312:233472,java / 73%,java / 2382823424%,18605.0,11987.0,180502528.0,0.0,05-09 06:46:34,
java / 167292620:26140,java / 113192960:110592,java / 68%,java / 2381365248%,9526.0,8665.0,112660480.0,0.0,05-09 06:46:35,
java / 187950288:66238,java / 170180608:335872,java / 68%,java / 2379608064%,27797.0,15868.0,177520640.0,376832.0,05-09 06:46:36,
java / 248225435:56728,java / 202653696:319488,java / 71%,java / 2379743232%,27769.0,17578.0,195969024.0,0.0,05-09 06:46:37,
java / 233409616:52816,java / 224223232:303104,java / 66%,java / 2380234752%,28246.0,18095.0,225271808.0,0.0,05-09 06:46:38,
java / 265356684:46190,java / 183902208:237568,java / 74%,java / 2380316672%,18819.0,12066.0,182198272.0,0.0,05-09 06:46:39,
java / 16748682:167264,java / 7766016:225280,java / 47%,java / 2382753792%,230143.0,204808.0,7811072.0,0.0,05-09 06:46:40,
java / 48715670:132957,java / 25202688:4096,java / 83%,java / 2384408576%,175855.0,160324.0,25157632.0,376832.0,05-09 06:46:41,
java / 8544066:120111080,java / 4096000:120152064,java / 85%,java / 2384748544%,1493.0,2982.0,4399104.0,34656256.0,05-09 06:46:42,
java / 2678784:121895120,java / 1458176:121905152,java / 82%,java / 2385047552%,163.0,873.0,1462272.0,86376448.0,05-09 06:46:43,
java / 21467157:127190739,java / 10747904:127229952,java / 49%,java / 2385571840%,3629.0,4890.0,10752000.0,176599040.0,05-09 06:46:44,
java / 57834207:27252,java / 29532160:28672,java / 80%,java / 2386354176%,9676.0,7591.0,30044160.0,19922944.0,05-09 06:46:45,
java / 151420470:27489,java / 75792384:32768,java / 48%,java / 2386354176%,9876.0,7538.0,75714560.0,237568.0,05-09 06:46:46,
java / 4157365:59909273,java / 1736704:59936768,java / 77%,java / 2387877888%,936.0,2306.0,1306624.0,67485696.0,05-09 06:46:47,
java / 42894158:76616111,java / 21544960:76632064,java / 72%,java / 2388418560%,695.0,2938.0,21544960.0,64139264.0,05-09 06:46:48,
java / 33555708:68650973,java / 27607040:68677632,java / 69%,java / 2388484096%,429.0,1315.0,27611136.0,57315328.0,05-09 06:46:49,
java / 268:118886798,java / 0:118910976,java / 68%,java / 2387066880%,804.0,2301.0,4096.0,134270976.0,05-09 06:46:50,
java / 30327946:31351328,java / 15261696:31350784,java / 87%,java / 2387337216%,9977.0,12866.0,15982592.0,4399104.0,05-09 06:46:51,
java / 94643372:89796079,java / 47423488:89808896,java / 46%,java / 2387337216%,10209.0,7965.0,47362048.0,116957184.0,05-09 06:46:52,
java / 39198629:103324176,java / 19443712:103358464,java / 51%,java / 2403307520%,538.0,1874.0,18784256.0,77144064.0,05-09 06:46:53,
java / 40886470:122870477,java / 20443136:122896384,java / 58%,java / 2402762752%,429.0,1316.0,20447232.0,92897280.0,05-09 06:46:54,
java / 39313606:70288386,java / 19705856:70303744,java / 29%,java / 2402582528%,429.0,1234.0,19705856.0,57700352.0,05-09 06:46:55,
java / 3547334:231,java / 1785856:8192,java / 36%,java / 2402582528%,538.0,1793.0,1794048.0,63987712.0,05-09 06:46:56,
java / 6959830:26391,java / 3489792:32768,java / 92%,java / 2402582528%,9677.0,7030.0,4759552.0,159744.0,05-09 06:46:57,
java / 58319046:123313313,java / 29159424:123346944,java / 59%,java / 2402578432%,429.0,1315.0,29188096.0,126275584.0,05-09 06:46:58,
java / 24510464:97620689,java / 12247040:97636352,java / 66%,java / 2402496512%,272.0,1448.0,10952704.0,56270848.0,05-09 06:46:59,
java / 39250241:3516768,java / 19660800:3526656,java / 87%,java / 2405875712%,10251.0,7925.0,19681280.0,33554432.0,05-09 06:47:00,
java / 43049390:6051,java / 21553152:0,java / 85%,java / 2399629312%,729.0,6987.0,22052864.0,0.0,05-09 06:47:01,
java / 86349785:27328,java / 43368448:24576,java / 76%,java / 2390757376%,10384.0,8500.0,43597824.0,126976.0,05-09 06:47:02,
java / 38920390:99347370,java / 19460096:99373056,java / 62%,java / 2383335424%,429.0,2584.0,19353600.0,125227008.0,05-09 06:47:03,
java / 28164096:0,java / 14016512:4096,java / 86%,java / 2382286848%,163.0,889.0,13717504.0,0.0,05-09 06:47:04,
java / 32489740:109980896,java / 16248832:110014464,java / 58%,java / 2382073856%,804.0,2302.0,15872000.0,75509760.0,05-09 06:47:05,
java / 121192463:27590,java / 119619584:24576,java / 80%,java / 2382204928%,10143.0,7950.0,119693312.0,0.0,05-09 06:47:06,
java / 43:345,java / 119619584:24576,java / 96%,java / 2382331904%,217.0,1257.0,0.0,0.0,05-09 06:47:07,
java / 3775:345,java / 4096:4096,java / 94%,java / 2382331904%,804.0,2188.0,4096.0,122880.0,05-09 06:47:08,
java / 134442378:15148913,java / 90378240:15151104,java / 67%,java / 2382458880%,19457.0,13680.0,90378240.0,23068672.0,05-09 06:47:09,
java / 32522544:84133919,java / 25632768:84156416,java / 39%,java / 2382446592%,729.0,7070.0,31735808.0,68669440.0,05-09 06:47:10,
java / 73750872:98525811,java / 63442944:98553856,java / 55%,java / 2379935744%,538.0,1875.0,57356288.0,105967616.0,05-09 06:47:11,
java / 6987124:698,java / 6725632:4096,java / 95%,java / 2379935744%,429.0,1234.0,6725632.0,0.0,05-09 06:47:12,
java / 200:497,java / 6725632:4096,java / 94%,java / 2379960320%,429.0,1316.0,0.0,155648.0,05-09 06:47:13,
java / 120310447:55230,java / 120913920:53248,java / 83%,java / 2379968512%,19766.0,14634.0,126943232.0,0.0,05-09 06:47:14,
java / 57835720:106724219,java / 57802752:106754048,java / 47%,java / 2379804672%,429.0,1234.0,51544064.0,102400000.0,05-09 06:47:15,
java / 66951660:93737126,java / 66715648:93782016,java / 62%,java / 2379890688%,429.0,1316.0,66994176.0,115249152.0,05-09 06:47:16,
java / 6334386:695,java / 6103040:0,java / 91%,java / 2378268672%,670.0,3209.0,6103040.0,0.0,05-09 06:47:17,
java / 20160:345,java / 0:4096,java / 97%,java / 2372489216%,1227.0,2597.0,0.0,188416.0,05-09 06:47:18,
java / 198313666:1193282,java / 198807552:1200128,java / 64%,java / 2372497408%,19269.0,13335.0,199593984.0,0.0,05-09 06:47:19,
java / 31072844:100688160,java / 30822400:100712448,java / 66%,java / 2392428544%,538.0,1793.0,30035968.0,75644928.0,05-09 06:47:20,
java / 19300584:43067281,java / 19267584:43065344,java / 77%,java / 2392428544%,463.0,6561.0,19275776.0,86245376.0,05-09 06:47:21,
java / 1611118:61572830,java / 1392640:61595648,java / 78%,java / 2382229504%,429.0,1234.0,1392640.0,33619968.0,05-09 06:47:22,
java / 3775:345,java / 0:8192,java / 98%,java / 2382245888%,846.0,2262.0,4096.0,0.0,05-09 06:47:23,
java / 86156391:49432238,java / 86372352:49455104,java / 72%,java / 2382233600%,9876.0,7449.0,86376448.0,61878272.0,05-09 06:47:24,
java / 78521323:56730673,java / 78872576:56750080,java / 68%,java / 2382778368%,9882.0,7457.0,78872576.0,67145728.0,05-09 06:47:25,
java / 8768603:39546623,java / 8531968:39546880,java / 79%,java / 2384691200%,272.0,1448.0,8531968.0,1568768.0,05-09 06:47:26,
java / 24822287:66899747,java / 24694784:66924544,java / 72%,java / 2384723968%,429.0,1234.0,24698880.0,80613376.0,05-09 06:47:27,
java / 2688785:42084322,java / 2875392:42106880,java / 85%,java / 2384715776%,10143.0,7884.0,2875392.0,49164288.0,05-09 06:47:28,
java / 62942639:59928837,java / 62758912:59936768,java / 59%,java / 2384715776%,9974.0,6374.0,62763008.0,67276800.0,05-09 06:47:29,
java / 45581448:102730775,java / 45727744:102744064,java / 51%,java / 2384646144%,741.0,9056.0,45727744.0,74330112.0,05-09 06:47:30,
java / 14235275:7480586,java / 14086144:7483392,java / 80%,java / 2384646144%,695.0,1743.0,14090240.0,51650560.0,05-09 06:47:31,
java / 55003344:58385531,java / 55590912:58396672,java / 62%,java / 2384539648%,19898.0,16000.0,57688064.0,43126784.0,05-09 06:47:32,
java / 50626815:107960189,java / 50548736:107991040,java / 52%,java / 2384482304%,429.0,1234.0,48324608.0,77168640.0,05-09 06:47:33,
java / 58859071:27148,java / 58863616:28672,java / 81%,java / 2408345600%,10475.0,8393.0,58994688.0,48545792.0,05-09 06:47:34,
java / 72784304:54937019,java / 72888320:54960128,java / 74%,java / 2389897216%,10158.0,8016.0,73019392.0,67313664.0,05-09 06:47:35,
java / 45131637:49590874,java / 45469696:49590272,java / 76%,java / 2392027136%,10315.0,7966.0,45993984.0,0.0,05-09 06:47:36,
java / 50403863:98837517,java / 50143232:98865152,java / 52%,java / 2381643776%,695.0,1661.0,51851264.0,102481920.0,05-09 06:47:37,
java / 62202429:48839215,java / 61943808:48869376,java / 77%,java / 2410274816%,1070.0,2729.0,59719680.0,59174912.0,05-09 06:47:38,
java / 517133:27403,java / 774144:32768,java / 93%,java / 2410274816%,9718.0,7030.0,3788800.0,167936.0,05-09 06:47:39,
java / 78193014:90210600,java / 78123008:90234880,java / 66%,java / 2410254336%,995.0,7497.0,75108352.0,98148352.0,05-09 06:47:40,
java / 111530658:33438719,java / 111529984:33443840,java / 66%,java / 2388254720%,10093.0,8016.0,111534080.0,48312320.0,05-09 06:47:41,
java / 9493567:56034789,java / 9564160:56057856,java / 70%,java / 2388324352%,429.0,1234.0,9564160.0,18747392.0,05-09 06:47:42,
java / 951:26706,java / 94208:28672,java / 91%,java / 2388340736%,1027.0,6102.0,98304.0,0.0,05-09 06:47:43,
java / 9888237:518939,java / 12718080:40960,java / 55%,java / 2391142400%,727370.0,537818.0,12718080.0,0.0,05-09 06:47:44,
java / 156721820:1979,java / 156762112:0,java / 70%,java / 2391199744%,1227.0,2597.0,156762112.0,385024.0,05-09 06:47:45,
java / 39710075:2514,java / 39292928:0,java / 97%,java / 2391269376%,3074.0,3099.0,39292928.0,0.0,05-09 06:47:46,
java / 3775:345,java / 39292928:0,java / 92%,java / 2391269376%,404.0,1424.0,0.0,23097344.0,05-09 06:47:47,
java / 150767328:84441,java / 151224320:86016,java / 87%,java / 2391367680%,18833.0,13934.0,154128384.0,0.0,05-09 06:47:48,
java / 64466338:83041,java / 64454656:81920,java / 95%,java / 2391367680%,18835.0,11030.0,62226432.0,0.0,05-09 06:47:49,
java / 179544432:6477,java / 179568640:0,java / 85%,java / 2391367680%,838.0,9215.0,178913280.0,118784.0,05-09 06:47:50,
java / 20161:345,java / 179568640:0,java / 96%,java / 2391384064%,163.0,799.0,0.0,0.0,05-09 06:47:51,
java / 97016010:82643,java / 96894976:81920,java / 91%,java / 2391519232%,18701.0,12371.0,98598912.0,0.0,05-09 06:47:52,
java / 117327421:41278,java / 117444608:45056,java / 83%,java / 2410770432%,9496.0,5880.0,115740672.0,0.0,05-09 06:47:53,
java / 67772969:41197,java / 67743744:40960,java / 93%,java / 2410868736%,9333.0,8289.0,67743744.0,0.0,05-09 06:47:54,
java / 72237056:0,java / 72220672:0,java / 92%,java / 2410868736%,163.0,889.0,75497472.0,0.0,05-09 06:47:55,
java / 122924282:84272,java / 122871808:81920,java / 96%,java / 2394791936%,18612.0,11236.0,122216448.0,94208.0,05-09 06:47:56,
java / 145024041:42539,java / 145084416:40960,java / 95%,java / 2394820608%,9399.0,6539.0,143773696.0,0.0,05-09 06:47:57,
java / 182204525:42534,java / 182231040:40960,java / 96%,java / 2394791936%,9399.0,8207.0,182362112.0,0.0,05-09 06:47:58,
java / 111211990:83216,java / 78053376:86016,java / 90%,java / 2394791936%,18900.0,13002.0,77422592.0,0.0,05-09 06:47:59,
java / 125197360:47062,java / 69812224:40960,java / 83%,java / 2383757312%,9830.0,12507.0,69226496.0,0.0,05-09 06:48:00,
java / 83693726:41631,java / 41533440:40960,java / 87%,java / 2384564224%,9404.0,4953.0,41889792.0,139264.0,05-09 06:48:01,
java / 102994578:89360,java / 51240960:90112,java / 84%,java / 2384568320%,18876.0,14391.0,51486720.0,0.0,05-09 06:48:02,
java / 108260670:81189,java / 53833728:86016,java / 83%,java / 2382462976%,18635.0,12271.0,54067200.0,0.0,05-09 06:48:03,
java / 96249292:81411,java / 47665152:81920,java / 84%,java / 2382462976%,18741.0,12274.0,47898624.0,0.0,05-09 06:48:04,
java / 122779471:41037,java / 60878848:40960,java / 81%,java / 2379309056%,9614.0,7325.0,60248064.0,0.0,05-09 06:48:05,
java / 91783564:96703,java / 17739776:98304,java / 91%,java / 2379378688%,18783.0,14008.0,17317888.0,159744.0,05-09 06:48:06,
java / 2077580:906052,java / 1085440:81920,java / 75%,java / 2380075008%,876497.0,911636.0,1085440.0,0.0,05-09 06:48:07,
java / 22883:136409,java / 151552:143360,java / 99%,java / 2380066816%,18610.0,11244.0,151552.0,0.0,05-09 06:48:08,
java / 53396956:134569,java / 53706752:131072,java / 97%,java / 2380124160%,18545.0,12395.0,54624256.0,0.0,05-09 06:48:09,
java / 126288040:5558,java / 126353408:0,java / 98%,java / 2380087296%,463.0,8311.0,125435904.0,0.0,05-09 06:48:10,
java / 71481546:134156,java / 71327744:131072,java / 97%,java / 2380087296%,18744.0,12822.0,71720960.0,163840.0,05-09 06:48:11,
java / 112362807:133611,java / 112533504:151552,java / 92%,java / 2380087296%,18569.0,10603.0,114765824.0,56107008.0,05-09 06:48:12,
java / 119559449:67458,java / 119504896:69632,java / 97%,java / 2380075008%,9399.0,6539.0,118456320.0,0.0,05-09 06:48:13,
java / 123738081:68715,java / 123822080:69632,java / 95%,java / 2380058624%,9508.0,7180.0,124084224.0,0.0,05-09 06:48:14,
java / 121136169:68939,java / 121098240:69632,java / 96%,java / 2380050432%,9399.0,8355.0,119525376.0,0.0,05-09 06:48:15,
java / 110483565:68518,java / 110403584:69632,java / 97%,java / 2380079104%,9453.0,5321.0,110141440.0,159744.0,05-09 06:48:16,
java / 113793137:67703,java / 97046528:69632,java / 95%,java / 2380009472%,9640.0,8832.0,97308672.0,446464.0,05-09 06:48:17,
java / 99966309:67072,java / 61726720:65536,java / 90%,java / 2379993088%,9399.0,7807.0,62119936.0,0.0,05-09 06:48:18,
java / 103136200:67230,java / 53518336:69632,java / 84%,java / 2379993088%,9398.0,6605.0,52871168.0,0.0,05-09 06:48:19,
java / 62140806:75471,java / 30781440:69632,java / 93%,java / 2380009472%,19049.0,17034.0,31035392.0,0.0,05-09 06:48:20,
java / 90651139:143631,java / 45105152:143360,java / 84%,java / 2380128256%,9399.0,6542.0,45043712.0,159744.0,05-09 06:48:21,
java / 96710014:132459,java / 48066560:131072,java / 85%,java / 2380111872%,18569.0,12353.0,48017408.0,163840.0,05-09 06:48:22,
java / 98854412:132498,java / 48967680:135168,java / 85%,java / 2380111872%,18850.0,12912.0,48836608.0,0.0,05-09 06:48:23,
java / 100792143:66237,java / 50122752:65536,java / 87%,java / 2380107776%,9439.0,8289.0,50667520.0,0.0,05-09 06:48:24,
java / 74957132:135415,java / 37117952:131072,java / 91%,java / 2380107776%,18783.0,10685.0,36573184.0,0.0,05-09 06:48:25,
java / 2117604:1036469,java / 8192:139264,java / 72%,java / 2373996544%,1138187.0,1114436.0,8192.0,172032.0,05-09 06:48:26,
java / 883533:346755,java / 0:4096,java / 90%,java / 2372694016%,339744.0,281230.0,0.0,245760.0,05-09 06:48:27,
java / 18854:227159,java / 135168:233472,java / 98%,java / 2364588032%,18501.0,12287.0,135168.0,0.0,05-09 06:48:28,
java / 74671580:224738,java / 75071488:221184,java / 97%,java / 2359336960%,18612.0,12912.0,75726848.0,0.0,05-09 06:48:29,
java / 108150952:5558,java / 108134400:0,java / 96%,java / 2350931968%,463.0,6643.0,108265472.0,0.0,05-09 06:48:30,
java / 67467466:224353,java / 67264512:221184,java / 88%,java / 2349879296%,18503.0,10685.0,66478080.0,159744.0,05-09 06:48:31,
java / 98706190:111752,java / 98811904:110592,java / 97%,java / 2339897344%,9574.0,8914.0,99729408.0,245760.0,05-09 06:48:32,
java / 114317122:224558,java / 114352128:225280,java / 96%,java / 2337796096%,18503.0,11953.0,113696768.0,0.0,05-09 06:48:33,
java / 117209057:114036,java / 117137408:114688,java / 97%,java / 2327818240%,9399.0,6621.0,117792768.0,0.0,05-09 06:48:34,
java / 115672105:114591,java / 115724288:114688,java / 97%,java / 2327818240%,9442.0,8848.0,116248576.0,0.0,05-09 06:48:35,
java / 136329325:114024,java / 136355840:114688,java / 97%,java / 2322038784%,9333.0,4953.0,136093696.0,0.0,05-09 06:48:36,
java / 102201457:113401,java / 85381120:110592,java / 95%,java / 2322038784%,9399.0,8289.0,84463616.0,565248.0,05-09 06:48:37,
java / 101367141:111780,java / 71032832:110592,java / 92%,java / 2322075648%,9586.0,7246.0,71811072.0,0.0,05-09 06:48:38,
java / 93903816:112741,java / 49119232:114688,java / 89%,java / 2322104320%,9452.0,7259.0,48406528.0,0.0,05-09 06:48:39,
java / 81780904:5558,java / 40656896:0,java / 92%,java / 2322116608%,463.0,6643.0,41189376.0,0.0,05-09 06:48:40,
java / 73460385:351814,java / 36560896:352256,java / 89%,java / 2322116608%,27919.0,16976.0,36372480.0,0.0,05-09 06:48:41,
java / 74657150:222328,java / 37036032:241664,java / 90%,java / 2322104320%,18635.0,12419.0,36896768.0,720896.0,05-09 06:48:42,
java / 82616320:842,java / 40992768:4096,java / 88%,java / 2322104320%,163.0,2557.0,41066496.0,0.0,05-09 06:48:43,
java / 72713740:222282,java / 36171776:221184,java / 85%,java / 2322329600%,18850.0,12869.0,35909632.0,0.0,05-09 06:48:44,
java / 93173583:110952,java / 46362624:110592,java / 88%,java / 2322337792%,11335.0,7497.0,46632960.0,0.0,05-09 06:48:45
java / 56978164:113115,java / 28131328:114688,java / 93%,java / 2322337792%,9494.0,5911.0,28377088.0,0.0,05-09 06:48:46
java / 14071450:223945,java / 6979584:225280,java / 68%,java / 2322337792%,9813.0,12958.0,6668288.0,552960.0,05-09 06:48:47
java / 5247659:2178083,java / 0:131072,java / 91%,java / 2323357696%,2629889.0,2339647.0,0.0,0.0,05-09 06:48:48
java / 17882:254528,java / 0:253952,java / 99%,java / 2323353600%,18501.0,10781.0,0.0,0.0,05-09 06:48:49
java / 29959812:257340,java / 30375936:253952,java / 97%,java / 2323341312%,19020.0,20386.0,32997376.0,0.0,05-09 06:48:50
java / 100761600:842,java / 100663296:0,java / 97%,java / 2323341312%,163.0,1001.0,99352576.0,0.0,05-09 06:48:51
java / 97196234:252630,java / 97017856:258048,java / 98%,java / 2323337216%,18569.0,10789.0,95711232.0,970752.0,05-09 06:48:52
java / 90112782:126118,java / 90292224:131072,java / 96%,java / 2328432640%,11460.0,9898.0,91209728.0,0.0,05-09 06:48:53,
