"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster7-worker7-0",,,,"User:","ubuntu"
"Cmdline:","dstat --io --top-bio --cpu --mem --net --disk --output /home/ubuntu/Cloud/OpenStack/resourceUsage/RFBot-compress.csv -t 1",,,,"Date:","05 Sep 2019 11:09:03 UTC"

"io/total",,"most expensive","total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"system"
"read","writ","block i/o process","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","time"
56.0,2.0,java / 14155776:0,52.736,1.990,44.279,0.995,0.0,0.0,2592636928.0,5509120.0,1308581888.0,236597248.0,380.0,2166.0,14155776.0,69632.0,05-09 11:11:22,
62.0,0.0,java / 16121856:0,50.505,1.515,47.475,0.0,0.0,0.505,2603819008.0,5509120.0,1324724224.0,209272832.0,163.0,905.0,16121856.0,0.0,05-09 11:11:23,
61.0,0.0,java / 15597568:0,49.239,2.538,48.223,0.0,0.0,0.0,2623361024.0,5509120.0,1340354560.0,174100480.0,163.0,897.0,15597568.0,0.0,05-09 11:11:24,
53.0,0.0,java / 13238272:0,49.746,2.030,47.716,0.0,0.0,0.508,2634010624.0,5509120.0,1361592320.0,142213120.0,272.0,1456.0,13365248.0,0.0,05-09 11:11:25,
60.0,0.0,java / 15224832:0,51.010,3.030,45.960,0.0,0.0,0.0,2650959872.0,5468160.0,1344540672.0,142356480.0,163.0,897.0,15224832.0,0.0,05-09 11:11:26,
44.0,2.0,java / 11403264:0,48.485,4.040,46.465,1.010,0.0,0.0,2675421184.0,5472256.0,1323315200.0,139116544.0,463.0,4897.0,11403264.0,40960.0,05-09 11:11:27,
70.0,0.0,java / 16891904:0,51.515,3.030,44.444,1.010,0.0,0.0,2680078336.0,5484544.0,1340538880.0,117223424.0,114213.0,9363.0,16896000.0,0.0,05-09 11:11:28,
62.0,0.0,java / 15613952:0,47.500,4.500,46.500,0.500,0.0,1.0,2691235840.0,5484544.0,1328295936.0,118308864.0,1154.0,103481.0,15613952.0,0.0,05-09 11:11:29,
58.0,0.0,java / 14696448:0,48.500,4.0,46.500,0.500,0.0,0.500,2709897216.0,5484544.0,1316790272.0,111153152.0,1010.0,134676.0,14696448.0,0.0,05-09 11:11:30,
56.0,0.0,java / 14811136:0,49.751,2.985,47.264,0.0,0.0,0.0,2714619904.0,5484544.0,1296515072.0,126705664.0,272.0,1456.0,14811136.0,0.0,05-09 11:11:31,
62.0,2.0,java / 15859712:0,50.495,2.475,46.535,0.495,0.0,0.0,2714832896.0,5492736.0,1312206848.0,110792704.0,295.0,963.0,15859712.0,65536.0,05-09 11:11:32,
61.0,0.0,java / 15859712:0,51.0,1.0,47.500,0.0,0.0,0.500,2714501120.0,5492736.0,1293160448.0,130170880.0,163.0,2173.0,15859712.0,0.0,05-09 11:11:33,
50.0,0.0,java / 12976128:0,56.061,2.525,41.414,0.0,0.0,0.0,2714918912.0,5492736.0,1281011712.0,141901824.0,272.0,1456.0,12976128.0,0.0,05-09 11:11:34,
52.0,0.0,java / 13389824:0,49.246,1.508,48.744,0.0,0.0,0.503,2714034176.0,5492736.0,1296113664.0,127684608.0,205.0,939.0,13389824.0,0.0,05-09 11:11:35,
59.0,0.0,java / 15466496:0,50.754,1.005,47.739,0.0,0.0,0.503,2713853952.0,5492736.0,1312808960.0,111169536.0,163.0,897.0,15466496.0,0.0,05-09 11:11:36,
53.0,0.0,java / 11931648:4096,55.051,2.525,40.909,0.505,0.0,1.010,2714910720.0,5500928.0,1290813440.0,132100096.0,12194.0,12456.0,11931648.0,0.0,05-09 11:11:37,
61.0,2.0,java / 15597568:0,50.0,2.020,46.970,1.010,0.0,0.0,2715267072.0,5509120.0,1306267648.0,116281344.0,163.0,905.0,15597568.0,81920.0,05-09 11:11:38,
53.0,0.0,java / 14024704:0,51.256,1.508,47.236,0.0,0.0,0.0,2714779648.0,5509120.0,1285763072.0,137273344.0,163.0,905.0,14024704.0,0.0,05-09 11:11:39,
60.0,0.0,java / 15597568:0,50.754,0.503,48.241,0.0,0.0,0.503,2714669056.0,5509120.0,1301352448.0,121794560.0,272.0,1456.0,15597568.0,0.0,05-09 11:11:40,
58.0,0.0,java / 14811136:0,50.0,2.500,47.0,0.0,0.0,0.500,2714390528.0,5509120.0,1281617920.0,141807616.0,163.0,897.0,14811136.0,0.0,05-09 11:11:41,
59.0,0.0,java / 15335424:0,48.500,4.0,47.500,0.0,0.0,0.0,2714574848.0,5509120.0,1296846848.0,126394368.0,163.0,897.0,15335424.0,0.0,05-09 11:11:42,
61.0,2.0,java / 15859712:0,49.751,2.985,46.269,0.995,0.0,0.0,2715881472.0,5517312.0,1278099456.0,143826944.0,272.0,1456.0,15859712.0,12288.0,05-09 11:11:43,
49.0,7.0,java / 12845056:8192,49.495,2.525,47.980,0.0,0.0,0.0,2713329664.0,5521408.0,1299271680.0,125202432.0,163.0,971.0,12845056.0,61440.0,05-09 11:11:44,
54.0,0.0,java / 14176256:0,52.261,1.508,45.226,0.0,0.0,1.005,2714968064.0,5521408.0,1280339968.0,142495744.0,217.0,1623.0,14176256.0,0.0,05-09 11:11:45,
24.0,0.0,java / 6029312:4096,50.251,1.508,48.241,0.0,0.0,0.0,2714181632.0,5521408.0,1287311360.0,136310784.0,102858.0,2861.0,6029312.0,0.0,05-09 11:11:46,
119.0,0.0,java / 27348992:4096,49.020,2.941,46.569,0.490,0.0,0.980,2715226112.0,5533696.0,1280647168.0,141918208.0,23674.0,6362537.0,27463680.0,0.0,05-09 11:11:47,
105.0,2.0,java / 27000832:0,50.510,2.041,46.429,0.510,0.0,0.510,2714091520.0,5541888.0,1307480064.0,116211712.0,18079.0,12497818.0,27000832.0,90112.0,05-09 11:11:48,
118.0,20.0,java / 30142464:0,49.246,2.513,46.734,1.005,0.0,0.503,2715406336.0,5541888.0,1301442560.0,120934400.0,21273.0,14789735.0,30142464.0,155648.0,05-09 11:11:49,
115.0,0.0,java / 29884416:0,49.749,1.508,47.236,0.0,0.0,1.508,2714320896.0,5541888.0,1297514496.0,125947904.0,20431.0,14670306.0,29884416.0,0.0,05-09 11:11:50,
107.0,0.0,java / 28119040:0,51.256,3.015,45.226,0.0,0.0,0.503,2714472448.0,5541888.0,1290952704.0,132358144.0,17920.0,14617304.0,28119040.0,0.0,05-09 11:11:51,
62.0,0.0,java / 16121856:0,49.749,1.005,49.246,0.0,0.0,0.0,2714476544.0,5541888.0,1307140096.0,116166656.0,272.0,1949.0,16121856.0,0.0,05-09 11:11:52,
56.0,4.0,java / 14286848:0,48.500,3.500,47.500,0.500,0.0,0.0,2715574272.0,5554176.0,1296785408.0,125411328.0,163.0,897.0,14286848.0,45056.0,05-09 11:11:53,
61.0,1.0,java / 15486976:0,49.749,1.005,48.744,0.503,0.0,0.0,2715840512.0,5558272.0,1279311872.0,142614528.0,163.0,905.0,15491072.0,8192.0,05-09 11:11:54,
36.0,0.0,java / 9437184:0,50.0,1.0,49.0,0.0,0.0,0.0,2714992640.0,5558272.0,1290260480.0,132513792.0,272.0,1530.0,9437184.0,0.0,05-09 11:11:55,
78.0,0.0,java / 19513344:0,52.764,2.010,44.724,0.503,0.0,0.0,2715373568.0,5558272.0,1310023680.0,112369664.0,142195.0,9300.0,19513344.0,0.0,05-09 11:11:56,
59.0,0.0,java / 15073280:0,51.256,1.508,47.236,0.0,0.0,0.0,2715508736.0,5558272.0,1291177984.0,131080192.0,529.0,4963.0,15073280.0,0.0,05-09 11:11:57,
60.0,2.0,java / 15597568:0,48.744,2.010,48.744,0.0,0.0,0.503,2715394048.0,5566464.0,1306808320.0,115556352.0,272.0,1456.0,15597568.0,94208.0,05-09 11:11:58,
54.0,13.0,java / 14155776:0,50.254,1.015,48.731,0.0,0.0,0.0,2715746304.0,5566464.0,1287290880.0,134721536.0,163.0,905.0,14155776.0,10625024.0,05-09 11:11:59,
60.0,0.0,java / 15859712:0,49.254,2.985,47.761,0.0,0.0,0.0,2730696704.0,5566464.0,1269325824.0,137736192.0,163.0,905.0,15859712.0,0.0,05-09 11:12:00,
60.0,0.0,java / 15597568:0,47.475,3.030,48.485,0.0,0.0,1.010,2740551680.0,5566464.0,1284898816.0,112308224.0,272.0,1456.0,15597568.0,0.0,05-09 11:12:01,
50.0,0.0,java / 12976128:0,51.010,2.020,46.970,0.0,0.0,0.0,2747031552.0,5566464.0,1274957824.0,115769344.0,295.0,963.0,12976128.0,0.0,05-09 11:12:02,
58.0,0.0,java / 14962688:0,50.0,2.500,47.500,0.0,0.0,0.0,2747129856.0,5566464.0,1258553344.0,132075520.0,163.0,2165.0,14962688.0,0.0,05-09 11:12:03,
45.0,2.0,java / 11534336:0,49.020,2.941,47.059,0.490,0.0,0.490,2747285504.0,5574656.0,1271627776.0,118837248.0,272.0,1456.0,11534336.0,53248.0,05-09 11:12:04,
70.0,0.0,java / 16371712:0,52.551,3.061,43.878,0.0,0.0,0.510,2747424768.0,5582848.0,1256013824.0,134303744.0,145300.0,8961.0,16371712.0,0.0,05-09 11:12:05,
57.0,0.0,java / 15204352:0,50.251,1.005,48.744,0.0,0.0,0.0,2747731968.0,5582848.0,1271103488.0,118906880.0,163.0,897.0,15204352.0,0.0,05-09 11:12:06,
60.0,0.0,java / 15597568:0,50.505,1.010,47.980,0.505,0.0,0.0,2748911616.0,5582848.0,1254211584.0,134619136.0,572.0,5522.0,15597568.0,0.0,05-09 11:12:07,
60.0,0.0,java / 15335424:0,49.751,1.990,48.259,0.0,0.0,0.0,2748796928.0,5582848.0,1269723136.0,119222272.0,163.0,1255.0,15335424.0,0.0,05-09 11:12:08,
90.0,19.0,java / 22396928:0,51.010,1.515,45.960,1.010,0.0,0.505,2748088320.0,5591040.0,1259470848.0,130174976.0,8678.0,6133425.0,22396928.0,13717504.0,05-09 11:12:09,
104.0,0.0,java / 27000832:0,49.751,2.488,47.264,0.0,0.0,0.498,2757730304.0,5591040.0,1254346752.0,125657088.0,16982.0,12209114.0,27000832.0,0.0,05-09 11:12:10,
98.0,0.0,java / 25923584:0,46.500,4.0,48.500,0.0,0.0,1.0,2768859136.0,5591040.0,1255890944.0,112984064.0,18295.0,13068170.0,25923584.0,0.0,05-09 11:12:11,
99.0,0.0,java / 25186304:0,47.739,3.518,47.236,0.503,0.0,1.005,2784714752.0,5591040.0,1227554816.0,125464576.0,17347.0,12606512.0,25186304.0,0.0,05-09 11:12:12,
103.0,0.0,java / 27262976:0,53.266,3.015,43.216,0.0,0.0,0.503,2797432832.0,5591040.0,1225056256.0,115245056.0,20948.0,15257226.0,27262976.0,0.0,05-09 11:12:13,
30.0,21.0,java / 6991872:16384,49.500,2.500,43.0,4.0,0.0,1.0,2798071808.0,5599232.0,1202610176.0,137043968.0,3540.0,2271810.0,6991872.0,10756096.0,05-09 11:12:14,
90.0,0.0,java / 21614592:4096,48.500,3.0,46.500,1.500,0.0,0.500,2797703168.0,5615616.0,1224511488.0,115494912.0,11519.0,7396.0,21614592.0,0.0,05-09 11:12:15,
55.0,0.0,java / 14286848:0,50.251,1.508,47.739,0.0,0.0,0.503,2797494272.0,5615616.0,1207803904.0,132411392.0,272.0,1374.0,14286848.0,0.0,05-09 11:12:16,
59.0,0.0,java / 15335424:0,50.251,1.508,48.241,0.0,0.0,0.0,2797613056.0,5615616.0,1223200768.0,116895744.0,637.0,4915.0,15335424.0,0.0,05-09 11:12:17,
62.0,0.0,java / 15859712:0,51.010,1.010,47.475,0.0,0.0,0.505,2797416448.0,5615616.0,1208492032.0,131801088.0,295.0,2297.0,15859712.0,0.0,05-09 11:12:18,
57.0,4.0,java / 14942208:0,50.251,1.508,46.734,1.508,0.0,0.0,2797543424.0,5623808.0,1223372800.0,116785152.0,272.0,1456.0,14942208.0,90112.0,05-09 11:12:19,
60.0,0.0,java / 15597568:0,49.751,1.990,47.761,0.0,0.0,0.498,2797559808.0,5619712.0,1208401920.0,131743744.0,163.0,905.0,15597568.0,0.0,05-09 11:12:20,
53.0,0.0,java / 13762560:0,49.239,2.030,48.731,0.0,0.0,0.0,2798047232.0,5619712.0,1200119808.0,139538432.0,163.0,897.0,13762560.0,0.0,05-09 11:12:21,
60.0,0.0,java / 15486976:0,49.749,2.010,48.241,0.0,0.0,0.0,2797887488.0,5619712.0,1216876544.0,122941440.0,272.0,1456.0,15486976.0,0.0,05-09 11:12:22,
32.0,0.0,java / 8388608:0,50.754,0.503,48.744,0.0,0.0,0.0,2797649920.0,5619712.0,1226690560.0,113364992.0,163.0,897.0,8388608.0,0.0,05-09 11:12:23,
65.0,29.0,java / 15466496:0,35.678,3.015,60.302,1.005,0.0,0.0,2797895680.0,5627904.0,1211998208.0,127803392.0,11850.0,7896.0,15470592.0,12677120.0,05-09 11:12:24,
54.0,2.0,java / 13762560:0,48.744,4.020,44.724,2.513,0.0,0.0,2810720256.0,5632000.0,1195716608.0,131256320.0,272.0,1464.0,13762560.0,94208.0,05-09 11:12:25,
55.0,0.0,java / 14548992:0,51.0,2.0,46.500,0.0,0.0,0.500,2764713984.0,5627904.0,1173630976.0,199352320.0,163.0,905.0,14548992.0,0.0,05-09 11:12:26,
61.0,0.0,java / 15859712:0,50.251,1.005,48.241,0.0,0.0,0.503,2764582912.0,5627904.0,1189507072.0,183607296.0,463.0,4897.0,15859712.0,0.0,05-09 11:12:27,
60.0,0.0,java / 15335424:0,49.746,1.015,49.239,0.0,0.0,0.0,2764242944.0,5627904.0,1204871168.0,168583168.0,272.0,1456.0,15335424.0,0.0,05-09 11:12:28,
61.0,2.0,java / 15859712:0,49.749,2.010,47.739,0.0,0.0,0.503,2764320768.0,5627904.0,1220648960.0,152727552.0,163.0,897.0,15859712.0,8192.0,05-09 11:12:29,
56.0,2.0,java / 14548992:0,50.0,1.010,45.455,3.030,0.0,0.505,2764369920.0,5644288.0,1244180480.0,129130496.0,163.0,971.0,14548992.0,36864.0,05-09 11:12:30,
114.0,0.0,java / 29102080:0,50.754,1.005,46.231,1.005,0.0,1.005,2764300288.0,5640192.0,1243746304.0,129638400.0,19785.0,13398931.0,29102080.0,0.0,05-09 11:12:31,
114.0,0.0,java / 29491200:0,49.751,2.488,46.766,0.498,0.0,0.498,2764595200.0,5636096.0,1236291584.0,136802304.0,20533.0,14617652.0,29491200.0,0.0,05-09 11:12:32,
108.0,0.0,java / 27373568:0,49.751,3.980,45.771,0.0,0.0,0.498,2767142912.0,5632000.0,1233149952.0,137400320.0,189686.0,15053521.0,27373568.0,0.0,05-09 11:12:33,
109.0,13.0,java / 27918336:0,48.990,3.535,45.960,0.505,0.0,1.010,2766184448.0,5632000.0,1242726400.0,128782336.0,17642.0,12653149.0,27918336.0,13557760.0,05-09 11:12:34,
91.0,2.0,java / 23752704:0,51.741,1.990,38.806,7.463,0.0,0.0,2766159872.0,5636096.0,1235443712.0,136085504.0,12586.0,9286876.0,23752704.0,81920.0,05-09 11:12:35,
64.0,0.0,java / 16535552:0,49.749,1.508,48.241,0.0,0.0,0.503,2765287424.0,5636096.0,1252032512.0,120369152.0,163.0,905.0,16535552.0,0.0,05-09 11:12:36,
34.0,0.0,java / 8605696:0,48.485,2.525,48.485,0.0,0.0,0.505,2765160448.0,5636096.0,1260703744.0,111824896.0,572.0,5456.0,8605696.0,0.0,05-09 11:12:37,
74.0,0.0,java / 18464768:0,50.251,2.010,46.734,0.0,0.0,1.005,2765209600.0,5640192.0,1225949184.0,146526208.0,11827.0,7939.0,18464768.0,0.0,05-09 11:12:38,
52.0,1.0,java / 13369344:0,49.500,2.0,48.0,0.0,0.0,0.500,2765176832.0,5640192.0,1239306240.0,133201920.0,229.0,963.0,13369344.0,8192.0,05-09 11:12:39,
59.0,2.0,java / 14827520:0,48.990,2.525,46.970,1.010,0.0,0.505,2765377536.0,5648384.0,1254166528.0,118132736.0,1197.0,135045.0,14827520.0,86016.0,05-09 11:12:40,
55.0,0.0,java / 14168064:0,50.251,2.010,47.739,0.0,0.0,0.0,2765418496.0,5648384.0,1242103808.0,130154496.0,229.0,971.0,14168064.0,0.0,05-09 11:12:41,
24.0,0.0,java / 6094848:0,51.010,0.505,48.485,0.0,0.0,0.0,2765381632.0,5648384.0,1249443840.0,122851328.0,429.0,1324.0,6094848.0,0.0,05-09 11:12:42,
0.0,0.0,java / 0:12288,50.251,1.005,48.241,0.0,0.0,0.503,2766815232.0,5656576.0,1249443840.0,121409536.0,14848803.0,27769.0,0.0,0.0,05-09 11:12:43,
0.0,18.0,java / 0:16384,50.0,1.500,48.500,0.0,0.0,0.0,2766880768.0,5656576.0,1249443840.0,121344000.0,15063546.0,18289.0,0.0,11108352.0,05-09 11:12:44,
0.0,2.0,java / 0:4096,50.754,0.503,44.724,4.020,0.0,0.0,2767163392.0,5668864.0,1249443840.0,121049088.0,15782396.0,18543.0,0.0,122880.0,05-09 11:12:45,
0.0,0.0,java / 0:4952064,49.749,2.010,48.241,0.0,0.0,0.0,2767110144.0,5668864.0,1254297600.0,116248576.0,14999194.0,18622.0,0.0,0.0,05-09 11:12:46,
82.0,0.0,java / 20021248:4096,51.244,0.995,47.264,0.0,0.0,0.498,2767499264.0,5664768.0,1236119552.0,134041600.0,1850978.0,7506.0,20140032.0,0.0,05-09 11:12:47,
50.0,0.0,java / 12951552:0,52.500,2.0,45.500,0.0,0.0,0.0,2770173952.0,5664768.0,1250435072.0,117051392.0,163.0,2173.0,12951552.0,0.0,05-09 11:12:48,
66.0,2.0,java / 17137664:0,49.749,2.010,48.241,0.0,0.0,0.0,2769293312.0,5660672.0,1238384640.0,129986560.0,5379.0,2185120.0,17137664.0,12288.0,05-09 11:12:49,
119.0,0.0,java / 31195136:0,48.731,2.030,47.716,0.508,0.0,1.015,2768928768.0,5656576.0,1240166400.0,128573440.0,22621.0,16679151.0,31195136.0,0.0,05-09 11:12:50,
103.0,2.0,java / 26136576:0,49.246,3.015,45.226,2.010,0.0,0.503,2774966272.0,5660672.0,1207836672.0,154861568.0,29017.0,13657272.0,25874432.0,49152.0,05-09 11:12:51,
103.0,0.0,java / 26607616:0,48.259,3.483,46.766,0.498,0.0,0.995,2791071744.0,5660672.0,1234464768.0,112128000.0,14696.0,12244967.0,26869760.0,0.0,05-09 11:12:52,
106.0,0.0,java / 27885568:0,50.251,2.513,46.734,0.0,0.0,0.503,2801577984.0,5652480.0,1196576768.0,139517952.0,17785.0,13176047.0,27885568.0,0.0,05-09 11:12:53,
72.0,13.0,java / 18530304:0,48.756,2.985,47.761,0.0,0.0,0.498,2813063168.0,5648384.0,1186209792.0,138403840.0,4600.0,3511554.0,18530304.0,11231232.0,05-09 11:12:54,
55.0,0.0,java / 13414400:0,47.739,4.020,47.739,0.503,0.0,0.0,2834616320.0,5648384.0,1191825408.0,111235072.0,1299.0,1768.0,13414400.0,0.0,05-09 11:12:55,
52.0,2.0,java / 13500416:0,50.0,1.010,48.990,0.0,0.0,0.0,2853085184.0,5648384.0,1150869504.0,133722112.0,163.0,897.0,13500416.0,94208.0,05-09 11:12:56,
61.0,0.0,java / 15560704:0,49.749,1.508,47.739,0.0,0.0,1.005,2868109312.0,5644288.0,1121198080.0,148373504.0,463.0,4905.0,15560704.0,0.0,05-09 11:12:57,
54.0,0.0,java / 14417920:0,50.500,3.500,45.500,0.500,0.0,0.0,2880655360.0,5644288.0,1136766976.0,120258560.0,338.0,1522.0,14155776.0,0.0,05-09 11:12:58,
24.0,35.0,java / 5849088:0,48.241,2.513,48.744,0.0,0.0,0.503,2880737280.0,5648384.0,1144393728.0,112545792.0,12000.0,8005.0,6111232.0,212992.0,05-09 11:12:59,
101.0,0.0,java / 24125440:0,51.256,2.010,46.231,0.503,0.0,0.0,2881040384.0,5648384.0,1128677376.0,127959040.0,163.0,905.0,24125440.0,0.0,05-09 11:13:00,
58.0,3.0,java / 14766080:0,50.500,2.500,44.0,2.500,0.0,0.500,2880925696.0,5656576.0,1143402496.0,113340416.0,272.0,1456.0,14766080.0,86016.0,05-09 11:13:01,
50.0,0.0,java / 12845056:0,49.500,1.0,48.500,0.0,0.0,1.0,2880397312.0,5652480.0,1129832448.0,127442944.0,295.0,971.0,12845056.0,0.0,05-09 11:13:02,
31.0,0.0,java / 7782400:0,49.500,1.0,49.0,0.0,0.0,0.500,2880540672.0,5652480.0,1143021568.0,114110464.0,163.0,2165.0,7782400.0,0.0,05-09 11:13:03,
77.0,16.0,java / 19382272:0,50.251,2.010,46.231,0.503,0.0,1.005,2880606208.0,5648384.0,1137328128.0,119742464.0,1299.0,1759.0,19382272.0,13103104.0,05-09 11:13:04,
56.0,0.0,java / 14241792:0,48.990,2.020,48.990,0.0,0.0,0.0,2882007040.0,5644288.0,1126432768.0,129241088.0,163.0,815.0,14241792.0,0.0,05-09 11:13:05,
68.0,0.0,java / 16629760:0,49.749,2.010,47.236,0.503,0.0,0.503,2883137536.0,5640192.0,1118879744.0,135667712.0,3278.0,1863290.0,16891904.0,0.0,05-09 11:13:06,
103.0,2.0,java / 26378240:0,50.769,1.026,47.179,0.513,0.0,0.513,2881957888.0,5648384.0,1139773440.0,115945472.0,18932.0,14299319.0,26116096.0,65536.0,05-09 11:13:07,
108.0,0.0,java / 27770880:0,52.970,2.970,41.584,1.980,0.0,0.495,2881458176.0,5644288.0,1141985280.0,114237440.0,27703.0,13700032.0,27770880.0,0.0,05-09 11:13:08,
115.0,2.0,java / 29290496:0,50.505,1.010,47.475,0.0,0.0,1.010,2881236992.0,5640192.0,1132482560.0,123965440.0,16519.0,14509101.0,29290496.0,8192.0,05-09 11:13:09,
101.0,0.0,java / 26079232:0,49.254,2.985,47.264,0.0,0.0,0.498,2894708736.0,5636096.0,1101336576.0,141643776.0,13487.0,12178781.0,26079232.0,0.0,05-09 11:13:10,
104.0,0.0,java / 26025984:0,49.246,3.015,46.734,0.0,0.0,1.005,2882048000.0,5627904.0,1077088256.0,178561024.0,15900.0,14660313.0,26025984.0,0.0,05-09 11:13:11,
47.0,2.0,java / 12320768:0,48.744,1.005,48.241,1.005,0.0,1.005,2881843200.0,5640192.0,1094189056.0,161652736.0,8776957.0,12589914.0,12320768.0,77824.0,05-09 11:13:12,
55.0,0.0,java / 14454784:0,49.254,2.488,47.264,0.0,0.0,0.995,2881761280.0,5640192.0,1109737472.0,146186240.0,14598246.0,14417954.0,14192640.0,0.0,05-09 11:13:13,
41.0,13.0,java / 10461184:8192,51.010,1.515,47.475,0.0,0.0,0.0,2881957888.0,5640192.0,1121288192.0,134438912.0,14457825.0,11502472.0,10723328.0,5885952.0,05-09 11:13:14,
0.0,0.0,java / 0:1167360,51.0,0.500,48.0,0.0,0.0,0.500,2882367488.0,5640192.0,1122480128.0,132837376.0,15100693.0,23749.0,0.0,0.0,05-09 11:13:15,
75.0,0.0,java / 18464768:8192,51.256,2.513,44.724,1.005,0.0,0.503,2881818624.0,5640192.0,1141297152.0,114569216.0,1558358.0,11223.0,18464768.0,0.0,05-09 11:13:16,
57.0,2.0,java / 14692352:0,48.731,2.030,48.731,0.0,0.0,0.508,2881318912.0,5644288.0,1130196992.0,126164992.0,649.0,5419.0,14692352.0,90112.0,05-09 11:13:17,
58.0,0.0,java / 15204352:0,48.756,2.985,47.761,0.0,0.0,0.498,2881622016.0,5644288.0,1145339904.0,110718976.0,229.0,2239.0,15204352.0,0.0,05-09 11:13:18,
59.0,10.0,java / 14409728:0,48.241,3.015,48.241,0.0,0.0,0.503,2881642496.0,5640192.0,1138122752.0,117919744.0,1299.0,1760.0,14409728.0,10567680.0,05-09 11:13:19,
52.0,0.0,java / 13500416:0,50.0,1.515,48.485,0.0,0.0,0.0,2882560000.0,5636096.0,1126752256.0,128376832.0,337.0,1145.0,13500416.0,0.0,05-09 11:13:20,
51.0,0.0,java / 13107200:0,50.251,1.508,48.241,0.0,0.0,0.0,2881884160.0,5636096.0,1141006336.0,114798592.0,163.0,897.0,13107200.0,0.0,05-09 11:13:21,
33.0,0.0,java / 8560640:0,49.246,2.513,47.739,0.0,0.0,0.503,2882322432.0,5632000.0,1124904960.0,130465792.0,272.0,1456.0,8560640.0,0.0,05-09 11:13:22,
0.0,2.0,java / 0:417792,50.500,0.500,48.0,0.500,0.0,0.500,2882568192.0,5644288.0,1125384192.0,129728512.0,9728803.0,22453.0,0.0,49152.0,05-09 11:13:23,
0.0,1.0,java / 0:417792,47.761,1.990,49.254,0.0,0.0,0.995,2882957312.0,5644288.0,1125384192.0,129339392.0,13635606.0,20463.0,0.0,8192.0,05-09 11:13:24,
0.0,0.0,java / 0:417792,51.269,0.508,47.716,0.0,0.0,0.508,2883153920.0,5644288.0,1125384192.0,129142784.0,13574832.0,21274.0,0.0,0.0,05-09 11:13:25,
0.0,0.0,java / 0:4268032,49.751,0.498,48.756,0.0,0.0,0.995,2883657728.0,5644288.0,1129627648.0,124395520.0,15804337.0,19309.0,0.0,0.0,05-09 11:13:26,
0.0,0.0,java / 0:1290240,51.759,1.005,47.236,0.0,0.0,0.0,2883436544.0,5644288.0,1130876928.0,123367424.0,13392524.0,20129.0,0.0,0.0,05-09 11:13:27,
0.0,2.0,java / 0:1261568,51.515,0.505,46.970,1.010,0.0,0.0,2883338240.0,5652480.0,1132113920.0,122220544.0,15341318.0,18392.0,0.0,69632.0,05-09 11:13:28,
0.0,12.0,java / 0:1368064,50.0,1.500,48.500,0.0,0.0,0.0,2883338240.0,5652480.0,1133580288.0,120754176.0,15500618.0,17157.0,0.0,11264000.0,05-09 11:13:29,
0.0,0.0,java / 0:1421312,50.754,0.503,48.744,0.0,0.0,0.0,2883387392.0,5652480.0,1135017984.0,119267328.0,15850352.0,17331.0,0.0,0.0,05-09 11:13:30,
0.0,0.0,java / 0:1712128,51.777,0.508,47.716,0.0,0.0,0.0,2883215360.0,5652480.0,1136746496.0,117710848.0,15778404.0,17882.0,0.0,0.0,05-09 11:13:31,
2.0,0.0,java / 0:724992,50.0,1.500,48.500,0.0,0.0,0.0,2883088384.0,5652480.0,1137577984.0,117006336.0,12421127.0,22352.0,147456.0,0.0,05-09 11:13:32,
0.0,2.0,java / 0:724992,49.751,0.498,47.761,0.995,0.0,0.995,2883080192.0,5660672.0,1137577984.0,117006336.0,14443269.0,17613.0,0.0,77824.0,05-09 11:13:33,
0.0,44.0,java / 0:724992,51.010,1.010,47.980,0.0,0.0,0.0,2883244032.0,5660672.0,1137577984.0,116842496.0,13570052.0,16438.0,0.0,11718656.0,05-09 11:13:34,
0.0,0.0,java / 0:3469312,49.751,0.995,48.259,0.0,0.0,0.995,2883416064.0,5660672.0,1141067776.0,113180672.0,15183226.0,16647.0,0.0,0.0,05-09 11:13:35,
0.0,0.0,java / 0:1134592,48.485,2.020,49.495,0.0,0.0,0.0,2883190784.0,5660672.0,1142079488.0,112394240.0,15463009.0,17653.0,0.0,0.0,05-09 11:13:36,
0.0,0.0,java / 0:1077248,48.259,1.990,48.756,0.0,0.0,0.995,2883231744.0,5660672.0,1143218176.0,111214592.0,14443374.0,21180.0,0.0,0.0,05-09 11:13:37,
0.0,3.0,java / 0:888832,49.0,1.0,47.500,1.0,0.0,1.500,2884202496.0,5664768.0,1119047680.0,134410240.0,13651276.0,15343.0,0.0,73728.0,05-09 11:13:38,
0.0,4.0,java / 0:1331200,48.990,0.505,48.990,0.0,0.0,1.515,2884055040.0,5664768.0,1120329728.0,133275648.0,14207623.0,15771.0,0.0,16384.0,05-09 11:13:39,
0.0,0.0,java / 0:1298432,51.759,1.508,46.734,0.0,0.0,0.0,2892566528.0,5664768.0,1121628160.0,123465728.0,14152200.0,17346.0,0.0,0.0,05-09 11:13:40,
0.0,0.0,java / 0:1236992,53.266,1.005,45.729,0.0,0.0,0.0,2893860864.0,5664768.0,1122918400.0,120881152.0,14171875.0,15919.0,0.0,0.0,05-09 11:13:41,
